experiment_id,electrolyte_concentration_m,charging_rate_c,operating_temperature_c,discharge_rate_c,cycle_count,capacity_retention_percent,source
BAT-02162,1.3822,1.5077,30.0718,0.3553,475.0377,53.3036,synthetic_prototype_v1
BAT-02163,1.6823,0.8987,10.3865,1.4576,380.9496,52.9935,synthetic_prototype_v1
BAT-02164,1.3171,1.4524,43.7621,0.3213,290.8983,40.0,synthetic_prototype_v1
BAT-02165,2.0252,2.8664,48.4277,1.8758,436.6015,41.5214,synthetic_prototype_v1
BAT-02166,0.5246,1.7764,28.492,2.731,81.8252,46.4026,synthetic_prototype_v1
BAT-02167,1.2971,0.6866,43.3029,1.0754,78.3764,44.592,synthetic_prototype_v1
BAT-02168,1.5533,0.5243,14.3694,0.5734,184.3706,67.5902,synthetic_prototype_v1
BAT-02169,1.2287,0.2,19.3993,0.9027,46.0626,81.7997,synthetic_prototype_v1
BAT-02170,1.1408,0.4879,22.6019,0.5509,94.3648,78.277,synthetic_prototype_v1
BAT-02171,1.3638,0.992,22.1883,0.7851,144.5906,75.3059,synthetic_prototype_v1
BAT-02172,2.0203,1.0273,29.3084,0.2,89.0892,61.3675,synthetic_prototype_v1
BAT-02173,1.4926,2.7771,18.1332,1.4612,205.1433,41.4515,synthetic_prototype_v1
BAT-02174,0.68,2.9407,19.7996,1.951,362.4362,41.7348,synthetic_prototype_v1
BAT-02175,1.888,0.8985,19.0263,0.7486,84.9965,68.1769,synthetic_prototype_v1
BAT-02176,2.4934,0.428,35.6436,2.5376,497.1166,44.5036,synthetic_prototype_v1
BAT-02177,2.4169,1.7169,32.5257,2.1582,283.3296,49.652,synthetic_prototype_v1
BAT-02178,1.3758,2.188,33.8369,1.8007,243.5083,49.8983,synthetic_prototype_v1
BAT-02179,2.2343,0.7806,12.1678,0.3957,111.797,55.7998,synthetic_prototype_v1
BAT-02180,2.3741,1.0066,23.1508,0.5444,353.931,54.5021,synthetic_prototype_v1
BAT-02181,0.8072,2.4779,39.9021,1.0174,314.64,41.668,synthetic_prototype_v1
BAT-02182,1.4281,0.9831,15.0021,1.158,124.8636,68.8778,synthetic_prototype_v1
BAT-02183,1.6802,2.8815,33.5461,2.5138,218.1448,40.0,synthetic_prototype_v1
BAT-02184,1.565,0.7714,20.3281,0.3762,216.044,69.5834,synthetic_prototype_v1
BAT-02185,1.0681,1.9568,18.5164,0.4051,18.5004,61.1151,synthetic_prototype_v1
BAT-02186,1.8357,1.0325,41.662,1.2947,420.3572,48.7905,synthetic_prototype_v1
BAT-02187,2.3549,0.7461,40.9995,2.0734,308.5011,45.8107,synthetic_prototype_v1
BAT-02188,2.1543,0.9639,5.0165,1.4001,10.5087,56.4343,synthetic_prototype_v1
BAT-02189,1.7472,0.2,20.488,0.4232,86.2902,70.7942,synthetic_prototype_v1
BAT-02190,1.5305,0.8034,21.3443,0.9057,126.47,76.5598,synthetic_prototype_v1
BAT-02191,2.1866,1.5637,4.332,0.2691,352.493,41.691,synthetic_prototype_v1
BAT-02192,1.4778,2.6043,14.957,1.5655,124.5714,42.2269,synthetic_prototype_v1
BAT-02193,0.7545,0.4935,18.513,0.2,31.1185,63.8631,synthetic_prototype_v1
BAT-02194,0.6734,0.6576,26.4146,1.2259,82.6755,58.0345,synthetic_prototype_v1
BAT-02195,1.5106,0.5504,30.1241,0.2,84.4251,72.4161,synthetic_prototype_v1
BAT-02196,1.1353,2.9275,48.169,2.6402,333.7882,43.2325,synthetic_prototype_v1
BAT-02197,1.6171,0.743,19.4477,1.0498,219.6211,67.265,synthetic_prototype_v1
BAT-02198,2.2191,2.0981,12.9426,0.7069,393.7963,48.1672,synthetic_prototype_v1
BAT-02199,1.8855,0.2104,45.45,2.1048,157.2751,40.0,synthetic_prototype_v1
BAT-02200,1.4049,0.969,9.8902,0.9973,391.2512,53.761,synthetic_prototype_v1
BAT-02201,1.1167,2.2472,40.3084,1.9468,396.3744,47.8081,synthetic_prototype_v1
BAT-02202,2.16,0.9386,35.7603,2.8473,482.4894,42.4687,synthetic_prototype_v1
BAT-02203,1.4595,1.2191,20.1008,0.5878,195.3264,69.5694,synthetic_prototype_v1
BAT-02204,1.7911,0.2,19.7478,0.4904,55.3412,73.64,synthetic_prototype_v1
BAT-02205,0.8339,1.8315,18.9188,2.1837,326.4011,52.4971,synthetic_prototype_v1
BAT-02206,1.5156,0.7422,22.16,0.8043,83.3431,82.2057,synthetic_prototype_v1
BAT-02207,2.0162,2.6569,5.1185,2.015,94.0383,42.1576,synthetic_prototype_v1
BAT-02208,1.2718,1.3056,2.4184,1.13,213.4958,40.8565,synthetic_prototype_v1
BAT-02209,2.2796,2.608,45.4935,1.9658,379.3546,40.0,synthetic_prototype_v1
BAT-02210,2.3337,1.4481,21.4057,2.3069,480.4402,48.3464,synthetic_prototype_v1
BAT-02211,2.0756,1.657,37.3546,1.8554,232.7743,48.8059,synthetic_prototype_v1
BAT-02212,2.4013,1.72,13.5568,2.4539,276.7885,44.833,synthetic_prototype_v1
BAT-02213,2.2211,0.2694,13.943,1.0944,271.3554,52.1756,synthetic_prototype_v1
BAT-02214,1.3841,0.7612,11.989,0.3067,201.7988,64.42,synthetic_prototype_v1
BAT-02215,1.2882,2.0939,24.5805,2.3871,481.0766,43.8993,synthetic_prototype_v1
BAT-02216,0.9734,1.6183,14.689,2.1419,476.9963,51.7823,synthetic_prototype_v1
BAT-02217,1.1645,0.4919,24.1679,0.2,74.5501,77.4782,synthetic_prototype_v1
BAT-02218,1.5733,0.9009,20.568,0.8889,74.8195,78.2143,synthetic_prototype_v1
BAT-02219,1.1041,2.6728,19.6886,2.857,454.0854,40.874,synthetic_prototype_v1
BAT-02220,2.3977,1.4561,26.2547,2.3782,447.2838,46.7121,synthetic_prototype_v1
BAT-02221,1.381,1.1155,29.4473,0.5129,49.2681,77.9415,synthetic_prototype_v1
BAT-02222,1.2175,0.2,22.2939,0.4685,154.9705,70.6377,synthetic_prototype_v1
BAT-02223,1.178,2.452,48.4023,2.0606,359.739,40.0,synthetic_prototype_v1
BAT-02224,1.491,1.5904,48.9887,0.5602,137.2791,40.0,synthetic_prototype_v1
BAT-02225,1.6105,1.9226,29.9999,2.4654,322.0198,45.2748,synthetic_prototype_v1
BAT-02226,1.7443,0.3772,22.4012,0.9415,213.3546,63.8374,synthetic_prototype_v1
BAT-02227,2.2027,2.9934,16.3179,2.5985,38.0516,40.0451,synthetic_prototype_v1
BAT-02228,2.1389,2.5182,5.5693,1.8327,397.2751,43.4398,synthetic_prototype_v1
BAT-02229,1.4531,0.347,19.3842,0.7129,85.9155,81.5771,synthetic_prototype_v1
BAT-02230,0.8704,0.3791,29.7293,1.7742,254.1143,50.5189,synthetic_prototype_v1
BAT-02231,1.3005,0.6377,21.3048,0.3887,33.682,88.6776,synthetic_prototype_v1
BAT-02232,1.3408,1.9597,13.0285,2.8375,368.5662,41.6737,synthetic_prototype_v1
BAT-02233,1.9051,0.4597,19.4405,0.6806,21.5648,77.2228,synthetic_prototype_v1
BAT-02234,0.8826,0.9277,22.5616,0.5191,183.9974,63.4948,synthetic_prototype_v1
BAT-02235,1.4146,0.4129,18.4,0.6621,34.5969,84.1754,synthetic_prototype_v1
BAT-02236,1.2544,2.2992,40.0189,0.5568,149.5094,46.0211,synthetic_prototype_v1
BAT-02237,0.7756,0.6821,6.5906,0.3571,16.8863,60.7155,synthetic_prototype_v1
BAT-02238,0.6808,1.0457,32.7035,0.3862,128.138,50.6831,synthetic_prototype_v1
BAT-02239,1.7606,0.3485,25.1213,1.4985,242.4897,56.8739,synthetic_prototype_v1
BAT-02240,2.1124,1.1075,42.7656,1.8888,331.1498,40.0914,synthetic_prototype_v1
BAT-02241,1.1341,2.3866,29.2024,1.6117,432.0683,45.6964,synthetic_prototype_v1
BAT-02242,0.9087,0.3212,23.1551,0.5453,80.6,67.5709,synthetic_prototype_v1
BAT-02243,1.3274,0.4208,17.8446,0.4637,239.0686,67.7576,synthetic_prototype_v1
BAT-02244,1.5091,1.3237,22.5475,0.8791,377.5623,57.4375,synthetic_prototype_v1
BAT-02245,1.1848,2.3822,31.1437,1.1196,92.4585,47.4623,synthetic_prototype_v1
BAT-02246,1.8496,2.9913,46.624,0.8311,296.3504,42.4261,synthetic_prototype_v1
BAT-02247,1.0296,1.6234,7.6562,0.3835,98.9075,52.7996,synthetic_prototype_v1
BAT-02248,2.189,2.0816,43.7922,1.7365,444.2111,42.1313,synthetic_prototype_v1
BAT-02249,2.4515,1.2996,13.1457,1.0543,431.9451,49.9785,synthetic_prototype_v1
BAT-02250,0.9239,0.443,24.2985,2.2842,219.6931,49.1424,synthetic_prototype_v1
BAT-02251,1.3544,0.5303,17.9992,0.5984,78.4111,83.4171,synthetic_prototype_v1
BAT-02252,1.8966,1.6151,24.1055,2.6742,477.0451,43.7447,synthetic_prototype_v1
BAT-02253,1.7617,0.4255,36.8783,1.2804,118.6026,55.0939,synthetic_prototype_v1
BAT-02254,0.7368,1.0269,13.9989,0.516,382.0627,49.7515,synthetic_prototype_v1
BAT-02255,1.1383,0.8901,14.4953,2.4079,192.4896,47.1756,synthetic_prototype_v1
BAT-02256,1.6904,2.1715,8.2809,0.9925,478.6907,47.3801,synthetic_prototype_v1
BAT-02257,1.7231,1.9991,4.0632,0.4047,36.8128,40.0,synthetic_prototype_v1
BAT-02258,0.9745,0.583,18.9834,0.8523,222.2279,62.7608,synthetic_prototype_v1
BAT-02259,1.5791,1.0692,12.6859,0.2111,179.4608,62.741,synthetic_prototype_v1
BAT-02260,1.3473,1.8219,28.1215,0.3625,423.0841,51.7835,synthetic_prototype_v1
BAT-02261,1.0849,0.5644,23.6418,0.8712,200.1053,65.1832,synthetic_prototype_v1
BAT-02262,0.5678,1.7771,8.0022,0.886,128.7357,49.8743,synthetic_prototype_v1
BAT-02263,2.0738,0.4362,31.1172,1.3107,255.1351,55.1523,synthetic_prototype_v1
BAT-02264,1.2907,0.9722,22.7595,0.6126,248.2392,71.0771,synthetic_prototype_v1
BAT-02265,0.9108,2.1753,23.4321,1.3443,181.3434,51.0871,synthetic_prototype_v1
BAT-02266,2.3533,2.3534,20.1398,1.9876,196.9892,43.6086,synthetic_prototype_v1
BAT-02267,2.1871,2.9628,43.0215,0.3249,390.4353,40.6526,synthetic_prototype_v1
BAT-02268,2.0036,2.1331,26.2933,2.5338,221.3794,45.0474,synthetic_prototype_v1
BAT-02269,0.7796,2.0905,32.9371,1.9629,458.3743,47.8606,synthetic_prototype_v1
BAT-02270,0.8832,0.6012,40.5887,1.4023,137.3591,51.154,synthetic_prototype_v1
BAT-02271,0.5504,1.3481,21.3177,1.6239,89.9767,52.3045,synthetic_prototype_v1
BAT-02272,1.7302,0.4298,25.7344,0.5565,134.9035,70.3587,synthetic_prototype_v1
BAT-02273,2.103,0.5956,30.3848,0.5852,328.0142,55.1728,synthetic_prototype_v1
BAT-02274,1.067,1.0894,45.635,1.7319,377.3264,40.0,synthetic_prototype_v1
BAT-02275,1.1671,0.4394,19.4125,0.2,120.1454,72.2476,synthetic_prototype_v1
BAT-02276,1.0841,0.3967,7.1435,2.0891,474.3603,47.9715,synthetic_prototype_v1
BAT-02277,1.3305,0.2742,18.9706,0.5079,115.0657,78.1492,synthetic_prototype_v1
BAT-02278,1.7398,0.3358,21.3803,2.3723,44.0724,47.9063,synthetic_prototype_v1
BAT-02279,1.5993,0.8109,21.2462,1.0809,135.5601,72.5318,synthetic_prototype_v1
BAT-02280,1.1239,0.4149,24.471,0.2838,167.0924,69.1602,synthetic_prototype_v1
BAT-02281,1.1639,0.9768,22.1849,0.9967,239.3234,66.7744,synthetic_prototype_v1
BAT-02282,2.4512,0.6299,6.6675,1.2232,338.6542,51.0294,synthetic_prototype_v1
BAT-02283,1.1737,2.8173,17.4661,2.6768,197.1391,43.2005,synthetic_prototype_v1
BAT-02284,1.0584,0.3553,24.0714,0.4493,164.4603,68.9436,synthetic_prototype_v1
BAT-02285,1.1112,0.6881,13.3408,0.7301,47.8229,76.559,synthetic_prototype_v1
BAT-02286,1.3672,0.2786,27.8614,0.673,55.1422,78.8379,synthetic_prototype_v1
BAT-02287,0.7024,1.739,38.8202,1.3501,47.8986,49.3237,synthetic_prototype_v1
BAT-02288,2.3656,0.3101,44.4252,0.4606,422.4118,40.0,synthetic_prototype_v1
BAT-02289,0.809,0.5852,34.691,0.2697,83.345,60.4181,synthetic_prototype_v1
BAT-02290,0.552,2.0421,38.1662,2.109,116.0831,46.8152,synthetic_prototype_v1
BAT-02291,1.5333,0.7436,17.8811,0.5692,169.8168,72.4409,synthetic_prototype_v1
BAT-02292,1.1977,1.4686,5.8359,2.3665,224.3701,48.6056,synthetic_prototype_v1
BAT-02293,1.3926,1.6941,16.4061,0.6263,176.2163,56.7965,synthetic_prototype_v1
BAT-02294,0.6159,2.2263,16.3519,2.5656,135.855,40.5375,synthetic_prototype_v1
BAT-02295,1.7614,0.6629,19.315,0.7656,160.9537,70.2739,synthetic_prototype_v1
BAT-02296,1.2855,2.7815,44.8555,0.6007,375.6095,40.0,synthetic_prototype_v1
BAT-02297,1.0534,0.6743,29.8888,0.8036,190.122,65.8572,synthetic_prototype_v1
BAT-02298,1.7249,0.8847,40.6985,2.7403,462.5646,40.5694,synthetic_prototype_v1
BAT-02299,1.3951,0.4324,23.9041,0.951,222.0061,66.7836,synthetic_prototype_v1
BAT-02300,1.3496,2.2293,16.8474,0.2499,90.4402,47.2321,synthetic_prototype_v1
BAT-02301,0.7342,0.9253,38.4782,0.2331,173.2615,50.2863,synthetic_prototype_v1
BAT-02302,1.4306,0.6635,14.7424,0.8316,75.3508,75.3541,synthetic_prototype_v1
BAT-02303,1.2148,0.9474,16.6068,0.8884,41.1141,75.4351,synthetic_prototype_v1
BAT-02304,1.2656,2.4345,30.1392,1.4215,220.4207,45.1774,synthetic_prototype_v1
BAT-02305,1.9787,0.2,23.1843,0.528,59.6042,67.9776,synthetic_prototype_v1
BAT-02306,0.8463,2.3919,18.0191,2.5334,365.0435,43.7871,synthetic_prototype_v1
BAT-02307,2.4691,2.9195,47.6025,2.2039,96.1498,40.0,synthetic_prototype_v1
BAT-02308,1.2438,0.5584,13.3044,0.3763,165.4734,64.6784,synthetic_prototype_v1
BAT-02309,1.9695,0.9658,40.6839,1.9984,53.7774,50.5886,synthetic_prototype_v1
BAT-02310,0.7561,2.9973,5.7514,2.2757,12.5775,40.0,synthetic_prototype_v1
BAT-02311,1.4514,0.786,5.3845,2.2125,457.3012,48.7289,synthetic_prototype_v1
BAT-02312,1.1431,1.1025,21.2772,2.0921,40.7189,50.4509,synthetic_prototype_v1
BAT-02313,1.4375,2.2229,33.0284,0.9062,271.4112,49.8106,synthetic_prototype_v1
BAT-02314,1.0581,0.5677,23.6326,0.7659,151.4485,70.2974,synthetic_prototype_v1
BAT-02315,2.2978,0.4457,12.2443,2.3958,33.0738,47.2534,synthetic_prototype_v1
BAT-02316,2.4977,1.6666,2.1986,0.9821,249.5983,40.0,synthetic_prototype_v1
BAT-02317,1.8396,0.7555,28.2414,1.1162,216.2903,56.2624,synthetic_prototype_v1
BAT-02318,2.4628,1.71,47.1066,2.6431,489.0606,41.6778,synthetic_prototype_v1
BAT-02319,1.1794,1.0931,40.8121,0.2509,307.8243,51.2075,synthetic_prototype_v1
BAT-02320,2.4058,2.9748,15.7848,0.3199,467.8688,40.0,synthetic_prototype_v1
BAT-02321,0.5479,1.8614,19.0492,2.7604,338.8176,41.6429,synthetic_prototype_v1
BAT-02322,0.5898,0.731,49.8846,1.175,392.0363,40.0,synthetic_prototype_v1
BAT-02323,1.6933,0.3707,28.6665,0.798,166.3668,68.6636,synthetic_prototype_v1
BAT-02324,1.1959,0.4436,20.4332,0.8048,68.6127,81.8386,synthetic_prototype_v1
BAT-02325,1.4985,0.6767,20.5474,0.6517,209.1598,72.9155,synthetic_prototype_v1
BAT-02326,2.0091,2.3924,35.1052,1.7766,44.0941,48.3354,synthetic_prototype_v1
BAT-02327,1.4236,0.5989,13.0503,2.0541,109.3256,52.1034,synthetic_prototype_v1
BAT-02328,1.3622,0.4446,41.0368,1.3957,31.9425,49.6933,synthetic_prototype_v1
BAT-02329,2.121,1.5481,21.1175,0.6934,157.6323,52.3379,synthetic_prototype_v1
BAT-02330,1.1812,1.6203,4.3811,1.3843,293.3377,41.9574,synthetic_prototype_v1
BAT-02331,0.5437,0.9642,15.1498,2.4236,137.4691,47.1444,synthetic_prototype_v1
BAT-02332,0.9872,2.5967,30.8131,0.232,90.1398,42.7087,synthetic_prototype_v1
BAT-02333,1.0085,1.0029,25.0434,1.8354,121.369,52.5073,synthetic_prototype_v1
BAT-02334,2.0373,1.6703,40.9539,2.835,423.0038,41.1684,synthetic_prototype_v1
BAT-02335,2.2172,1.4789,8.5115,1.1917,257.9193,51.8674,synthetic_prototype_v1
BAT-02336,1.6514,0.3233,35.5345,0.2811,219.24,56.3256,synthetic_prototype_v1
BAT-02337,1.5644,0.8912,25.6479,0.6706,97.3907,76.8255,synthetic_prototype_v1
BAT-02338,2.4231,2.5006,25.1066,2.0056,269.0754,40.0,synthetic_prototype_v1
BAT-02339,2.0845,2.0562,49.2262,2.3543,331.0205,40.0,synthetic_prototype_v1
BAT-02340,0.8838,0.5289,38.6347,1.7821,39.2286,53.1095,synthetic_prototype_v1
BAT-02341,1.9255,2.2261,41.0356,0.6057,225.3087,43.6333,synthetic_prototype_v1
BAT-02342,1.599,0.5416,26.5674,2.4359,246.7787,50.2411,synthetic_prototype_v1
BAT-02343,1.8258,0.6941,39.5844,1.8774,34.7918,51.154,synthetic_prototype_v1
BAT-02344,1.435,1.5284,4.7431,1.9647,100.6364,48.0402,synthetic_prototype_v1
BAT-02345,1.5711,0.4128,24.206,1.1124,150.3746,72.568,synthetic_prototype_v1
BAT-02346,1.8297,2.2848,40.2017,1.5537,106.8398,43.8751,synthetic_prototype_v1
BAT-02347,0.9693,0.6812,29.3722,0.5025,157.4804,62.1862,synthetic_prototype_v1
BAT-02348,0.8572,1.644,29.2196,1.3318,254.2707,51.0234,synthetic_prototype_v1
BAT-02349,1.7501,0.9993,29.6505,0.3713,159.5206,64.0224,synthetic_prototype_v1
BAT-02350,1.4835,0.9694,18.2479,0.7654,146.4269,70.3064,synthetic_prototype_v1
BAT-02351,0.8285,0.5012,25.9629,1.1285,122.6812,62.1185,synthetic_prototype_v1
BAT-02352,2.1725,0.6317,41.9319,1.1606,57.2943,46.9552,synthetic_prototype_v1
BAT-02353,1.8879,0.4723,30.1069,0.298,151.6445,61.9229,synthetic_prototype_v1
BAT-02354,0.5902,2.9895,25.6849,2.0455,102.299,40.0,synthetic_prototype_v1
BAT-02355,1.0908,0.703,25.079,0.9923,206.8464,66.9049,synthetic_prototype_v1
BAT-02356,1.1432,0.4412,18.5317,0.2,239.1337,63.7809,synthetic_prototype_v1
BAT-02357,1.0292,0.3725,47.5027,0.5547,454.8913,41.4503,synthetic_prototype_v1
BAT-02358,2.1682,0.9834,31.5901,2.2758,80.6555,47.5737,synthetic_prototype_v1
BAT-02359,1.6384,0.3017,2.3402,2.8423,357.1945,40.0,synthetic_prototype_v1
BAT-02360,2.1849,1.8365,23.0428,2.4404,307.4136,43.8693,synthetic_prototype_v1
BAT-02361,1.5571,2.9773,21.3508,2.7867,32.8011,40.0,synthetic_prototype_v1
BAT-02362,1.99,0.4648,28.0364,0.6283,264.4341,56.8953,synthetic_prototype_v1
BAT-02363,1.2234,0.7039,18.7258,0.7124,216.7319,70.8247,synthetic_prototype_v1
BAT-02364,2.2575,1.7682,49.9745,2.8837,35.5312,40.0,synthetic_prototype_v1
BAT-02365,1.1415,1.8412,42.4793,2.5805,404.5951,40.0,synthetic_prototype_v1
BAT-02366,1.8862,1.6445,32.7687,0.8226,259.1177,54.6816,synthetic_prototype_v1
BAT-02367,1.9404,1.3807,11.1223,2.9501,486.2392,40.0,synthetic_prototype_v1
BAT-02368,0.6008,0.8253,26.4301,0.5762,204.3627,57.7256,synthetic_prototype_v1
BAT-02369,1.1831,0.6686,6.3206,1.0928,428.7156,51.2119,synthetic_prototype_v1
BAT-02370,0.5,0.8122,25.1333,0.3483,48.063,56.7345,synthetic_prototype_v1
BAT-02371,1.3728,0.7143,13.6273,0.4452,184.8529,66.2742,synthetic_prototype_v1
BAT-02372,1.997,1.1302,0.4832,2.9985,57.6896,40.8242,synthetic_prototype_v1
BAT-02373,0.7513,0.7164,28.5269,2.0635,160.0004,50.277,synthetic_prototype_v1
BAT-02374,1.4171,2.9419,28.7234,1.4543,470.6662,40.0,synthetic_prototype_v1
BAT-02375,1.4556,0.6697,20.1377,1.0843,33.7861,84.5579,synthetic_prototype_v1
BAT-02376,1.0665,2.2123,23.2436,2.107,435.0896,43.7929,synthetic_prototype_v1
BAT-02377,2.0442,0.3805,8.9886,0.7847,30.6283,58.4224,synthetic_prototype_v1
BAT-02378,2.3497,1.9294,11.8571,0.9407,43.9509,48.9144,synthetic_prototype_v1
BAT-02379,1.2656,0.2485,14.9508,0.5396,148.1554,71.1437,synthetic_prototype_v1
BAT-02380,1.034,2.3917,3.4708,0.9025,422.9824,42.244,synthetic_prototype_v1
BAT-02381,1.5173,0.5302,21.1361,0.2,185.9412,73.1624,synthetic_prototype_v1
BAT-02382,1.3426,0.9596,18.6926,2.1902,487.3771,47.6284,synthetic_prototype_v1
BAT-02383,1.5884,0.5666,17.8367,0.8094,227.6528,69.1969,synthetic_prototype_v1
BAT-02384,2.2216,2.4121,17.9506,0.6687,221.665,44.3462,synthetic_prototype_v1
BAT-02385,2.4753,2.5644,26.7406,0.9114,146.5378,44.2879,synthetic_prototype_v1
BAT-02386,1.6807,0.7223,20.5596,0.4226,124.9152,72.6286,synthetic_prototype_v1
BAT-02387,2.3719,0.2313,0.0526,1.1057,195.4182,41.3555,synthetic_prototype_v1
BAT-02388,1.4742,0.7515,20.1621,2.1713,111.3157,54.3669,synthetic_prototype_v1
BAT-02389,0.8311,0.5468,40.4885,0.6385,315.3301,50.547,synthetic_prototype_v1
BAT-02390,1.5763,0.7153,19.9764,1.0078,21.0103,88.7821,synthetic_prototype_v1
BAT-02391,2.0488,0.5327,18.0785,2.0325,422.6386,49.5215,synthetic_prototype_v1
BAT-02392,0.8493,1.4817,3.1465,1.6941,399.8462,40.0094,synthetic_prototype_v1
BAT-02393,1.9846,2.3176,5.8302,0.6467,35.4179,48.2432,synthetic_prototype_v1
BAT-02394,1.3678,0.7368,30.3484,0.3942,106.4841,72.5825,synthetic_prototype_v1
BAT-02395,1.712,0.7864,48.0265,2.8072,322.0591,40.0,synthetic_prototype_v1
BAT-02396,1.3099,0.8677,29.6296,0.2,144.5576,69.9336,synthetic_prototype_v1
BAT-02397,1.3558,1.145,8.2458,1.383,123.9899,54.4705,synthetic_prototype_v1
BAT-02398,1.1897,1.1127,9.8385,2.1877,65.4477,48.9454,synthetic_prototype_v1
BAT-02399,1.1296,0.4168,27.1555,0.8786,149.4696,66.4322,synthetic_prototype_v1
BAT-02400,1.8718,0.8655,23.9886,0.2176,31.1287,71.4754,synthetic_prototype_v1
BAT-02401,1.6693,0.3523,31.3051,0.3955,49.0606,71.5342,synthetic_prototype_v1
BAT-02402,0.8001,0.5199,40.3267,0.2048,340.6027,49.1777,synthetic_prototype_v1
BAT-02403,1.727,0.5672,15.4244,1.049,245.0962,61.9247,synthetic_prototype_v1
BAT-02404,1.4556,1.0495,31.1396,0.7075,242.9961,61.8292,synthetic_prototype_v1
BAT-02405,1.8495,1.5113,44.5081,0.7117,264.671,40.3454,synthetic_prototype_v1
BAT-02406,1.564,0.7635,20.4975,0.7774,211.8493,69.4605,synthetic_prototype_v1
BAT-02407,1.8039,1.2647,0.2925,1.301,365.1689,40.0,synthetic_prototype_v1
BAT-02408,1.3965,1.9906,3.382,1.6298,480.2978,40.0,synthetic_prototype_v1
BAT-02409,1.2883,1.0185,32.7803,0.5141,244.7267,59.2937,synthetic_prototype_v1
BAT-02410,1.4558,2.1723,5.0572,1.0286,416.8903,45.7692,synthetic_prototype_v1
BAT-02411,1.5329,2.7393,47.8806,0.9875,34.3466,40.0,synthetic_prototype_v1
BAT-02412,0.9037,2.2091,15.5691,2.5201,38.507,41.9306,synthetic_prototype_v1
BAT-02413,1.229,0.7728,25.7879,0.5424,216.5283,69.1444,synthetic_prototype_v1
BAT-02414,0.9545,1.5839,22.4366,1.0915,483.1782,54.2142,synthetic_prototype_v1
BAT-02415,1.2795,0.5981,28.5533,0.5533,228.959,65.3036,synthetic_prototype_v1
BAT-02416,1.5389,0.4453,17.2516,0.4888,47.5994,83.7311,synthetic_prototype_v1
BAT-02417,1.2349,0.8365,26.2808,1.3239,72.8522,70.2568,synthetic_prototype_v1
BAT-02418,0.6754,1.8581,8.7342,0.8226,413.4191,53.8979,synthetic_prototype_v1
BAT-02419,1.5377,1.9858,39.1707,2.7954,259.5196,40.9893,synthetic_prototype_v1
BAT-02420,2.2457,1.7745,30.0561,1.3989,214.1973,50.4123,synthetic_prototype_v1
BAT-02421,1.3925,1.0241,49.5965,2.1502,451.7399,40.9816,synthetic_prototype_v1
BAT-02422,0.7237,1.6418,18.9253,2.2922,36.9306,48.2648,synthetic_prototype_v1
BAT-02423,0.6317,0.5275,10.322,0.5262,99.8352,57.857,synthetic_prototype_v1
BAT-02424,0.672,2.8123,32.9286,1.9883,173.3213,40.0,synthetic_prototype_v1
BAT-02425,1.487,0.6425,22.1012,1.1618,175.7175,71.3349,synthetic_prototype_v1
BAT-02426,1.0765,0.61,26.1814,0.4487,487.7592,56.578,synthetic_prototype_v1
BAT-02427,1.3695,0.9877,40.311,1.5153,182.2215,50.6213,synthetic_prototype_v1
BAT-02428,2.3369,1.8635,3.3652,2.9465,132.2765,40.0,synthetic_prototype_v1
BAT-02429,2.0447,2.1744,16.4597,2.3369,62.062,43.1291,synthetic_prototype_v1
BAT-02430,2.3629,1.4248,42.2278,2.1557,269.7155,42.8835,synthetic_prototype_v1
BAT-02431,1.4196,0.7349,21.9708,0.6007,239.8136,70.4632,synthetic_prototype_v1
BAT-02432,1.1129,0.7581,26.4752,0.4718,157.962,69.8377,synthetic_prototype_v1
BAT-02433,0.9921,1.3382,40.97,2.4984,183.603,42.5533,synthetic_prototype_v1
BAT-02434,1.6914,0.4418,7.5843,1.0465,153.737,57.534,synthetic_prototype_v1
BAT-02435,1.5588,2.435,18.9515,0.9909,352.4175,44.3894,synthetic_prototype_v1
BAT-02436,2.4171,0.7083,34.7532,0.8012,348.0561,51.5771,synthetic_prototype_v1
BAT-02437,1.6109,2.0147,26.2693,2.8995,251.8731,44.004,synthetic_prototype_v1
BAT-02438,0.7642,2.0671,41.9806,0.9235,136.4459,45.7849,synthetic_prototype_v1
BAT-02439,1.7741,2.4144,21.3365,2.0717,469.4882,42.3522,synthetic_prototype_v1
BAT-02440,1.6833,0.9135,17.8559,0.8226,189.469,68.8134,synthetic_prototype_v1
BAT-02441,1.4451,0.2391,1.3642,0.3988,178.181,40.0,synthetic_prototype_v1
BAT-02442,1.7596,0.4634,27.6978,0.9642,72.4965,69.0455,synthetic_prototype_v1
BAT-02443,2.4894,2.8135,48.0586,1.0065,198.9313,40.0,synthetic_prototype_v1
BAT-02444,0.7516,1.6963,28.2957,2.1444,426.1494,49.2729,synthetic_prototype_v1
BAT-02445,1.7071,0.2689,28.3385,0.9398,88.2821,68.6461,synthetic_prototype_v1
BAT-02446,1.5968,0.6562,28.4402,0.3884,117.3072,73.6704,synthetic_prototype_v1
BAT-02447,1.727,0.9846,29.5541,1.4515,97.2116,60.8208,synthetic_prototype_v1
BAT-02448,1.8495,0.6069,23.6297,0.4603,232.5971,62.0694,synthetic_prototype_v1
BAT-02449,1.5727,0.3271,28.2642,0.98,33.7749,82.0154,synthetic_prototype_v1
