experiment_id,coagulant_dose_mg_l,ph,contact_time_min,temperature_c,mixing_speed_rpm,turbidity_removal_percent,source
WAT-02189,53.8874,5.4073,27.935,28.332,100.0162,50.2104,synthetic_prototype_v1
WAT-02190,45.2201,7.3423,18.7482,12.2026,93.159,64.7698,synthetic_prototype_v1
WAT-02191,85.1157,6.9223,14.9635,5.8636,224.7413,30.0,synthetic_prototype_v1
WAT-02192,51.4453,9.152,39.401,22.069,108.4548,38.1038,synthetic_prototype_v1
WAT-02193,14.1812,6.5161,11.0292,14.1671,137.8244,49.8588,synthetic_prototype_v1
WAT-02194,13.2376,4.9806,65.7536,17.8242,87.0793,37.4964,synthetic_prototype_v1
WAT-02195,44.4232,6.6677,35.3767,26.1959,139.0864,80.8965,synthetic_prototype_v1
WAT-02196,35.1754,9.8447,115.7886,35.5029,215.1981,30.0,synthetic_prototype_v1
WAT-02197,48.684,7.1813,32.1919,16.816,98.8438,70.6411,synthetic_prototype_v1
WAT-02198,86.6583,8.0674,34.7681,11.3363,245.8144,30.9914,synthetic_prototype_v1
WAT-02199,70.8133,4.0224,109.535,28.8099,125.1404,30.0,synthetic_prototype_v1
WAT-02200,47.9828,5.6479,27.7475,14.9663,244.5159,30.6349,synthetic_prototype_v1
WAT-02201,34.2917,8.3868,97.7093,26.8353,247.1298,30.0,synthetic_prototype_v1
WAT-02202,83.8518,5.5827,87.2486,38.0916,291.066,35.0152,synthetic_prototype_v1
WAT-02203,42.3803,8.4508,8.1188,25.5643,142.2675,47.5074,synthetic_prototype_v1
WAT-02204,55.6459,5.0995,32.2501,10.8481,133.7139,45.3497,synthetic_prototype_v1
WAT-02205,20.8624,7.4961,48.5132,29.7968,211.4291,40.6674,synthetic_prototype_v1
WAT-02206,44.6256,7.1792,56.0843,20.2882,126.8845,81.7087,synthetic_prototype_v1
WAT-02207,77.0183,9.2649,16.7726,27.6876,92.8767,30.0,synthetic_prototype_v1
WAT-02208,41.6625,6.369,10.5623,16.6249,153.8244,62.7652,synthetic_prototype_v1
WAT-02209,89.529,9.16,109.635,27.0719,238.4462,30.0,synthetic_prototype_v1
WAT-02210,92.1006,6.6744,54.233,31.3364,290.0205,30.0,synthetic_prototype_v1
WAT-02211,79.8403,7.1221,90.9155,25.692,163.6604,37.5195,synthetic_prototype_v1
WAT-02212,95.3132,7.2572,36.1807,33.1731,186.1166,30.0,synthetic_prototype_v1
WAT-02213,86.7541,4.1487,37.069,16.1803,183.3446,31.5399,synthetic_prototype_v1
WAT-02214,39.3636,7.2298,15.6699,13.7368,111.202,73.1168,synthetic_prototype_v1
WAT-02215,42.4402,8.0584,61.5351,32.3382,290.3452,30.0,synthetic_prototype_v1
WAT-02216,27.4867,7.0393,38.7847,29.2732,288.2634,30.0,synthetic_prototype_v1
WAT-02217,30.5812,6.5116,8.8928,14.5934,71.7437,51.1801,synthetic_prototype_v1
WAT-02218,46.9309,7.6025,74.4744,16.9442,84.1782,66.2121,synthetic_prototype_v1
WAT-02219,33.6968,9.2988,50.2837,38.2122,276.5742,31.1495,synthetic_prototype_v1
WAT-02220,95.1401,6.6916,65.3859,32.2279,273.104,32.4081,synthetic_prototype_v1
WAT-02221,39.2402,8.1747,25.0678,28.0534,89.7019,52.998,synthetic_prototype_v1
WAT-02222,32.7011,5.7092,14.0771,18.6513,52.6126,45.4024,synthetic_prototype_v1
WAT-02223,37.2057,8.8257,116.3253,28.2579,228.4383,33.1936,synthetic_prototype_v1
WAT-02224,52.0731,6.9794,117.674,9.502,114.9383,72.0589,synthetic_prototype_v1
WAT-02225,57.7493,7.6914,73.9999,33.3172,209.1938,40.0637,synthetic_prototype_v1
WAT-02226,53.771,6.2059,48.4166,21.2038,80.5681,58.646,synthetic_prototype_v1
WAT-02227,85.8768,9.9859,42.5312,34.9808,64.312,30.058,synthetic_prototype_v1
WAT-02228,82.8478,8.9675,17.8093,25.4084,247.5893,30.0,synthetic_prototype_v1
WAT-02229,42.1239,6.1254,22.4705,17.9932,135.9047,68.5825,synthetic_prototype_v1
WAT-02230,22.592,4.3838,73.3774,24.678,174.5481,30.0,synthetic_prototype_v1
WAT-02231,36.0202,6.9004,11.1997,20.2863,109.6441,76.0255,synthetic_prototype_v1
WAT-02232,44.9363,7.7709,34.9655,37.9687,232.9419,32.2357,synthetic_prototype_v1
WAT-02233,60.2027,6.4258,51.5198,16.627,99.6857,60.2103,synthetic_prototype_v1
WAT-02234,19.3031,7.6737,26.7327,14.8114,159.1387,48.6321,synthetic_prototype_v1
WAT-02235,40.5839,6.3011,9.0423,17.2068,95.5246,63.3743,synthetic_prototype_v1
WAT-02236,40.8346,8.4984,97.0434,9.4601,121.1783,53.823,synthetic_prototype_v1
WAT-02237,18.0904,5.033,20.1584,6.9642,53.5134,40.3611,synthetic_prototype_v1
WAT-02238,13.5888,5.8123,80.218,7.3271,110.2745,46.5097,synthetic_prototype_v1
WAT-02239,54.4236,6.1292,70.2781,17.3532,147.7291,65.0214,synthetic_prototype_v1
WAT-02240,81.5881,5.9447,103.3608,26.1096,213.8519,32.0086,synthetic_prototype_v1
WAT-02241,35.1189,8.6855,72.1656,22.6463,265.341,30.0,synthetic_prototype_v1
WAT-02242,20.347,6.0564,8.1135,17.4903,125.7649,52.7713,synthetic_prototype_v1
WAT-02243,37.0974,6.3222,17.8411,9.3678,94.2464,68.278,synthetic_prototype_v1
WAT-02244,52.93,6.4078,56.8592,13.4885,237.5318,30.7777,synthetic_prototype_v1
WAT-02245,37.5283,8.6761,76.6306,16.495,92.0707,49.8432,synthetic_prototype_v1
WAT-02246,69.1072,9.9815,112.2352,12.8884,196.0971,33.6743,synthetic_prototype_v1
WAT-02247,30.1567,7.0501,22.6092,7.2935,95.3609,62.734,synthetic_prototype_v1
WAT-02248,85.2255,8.0319,105.7221,24.2064,271.5363,30.8841,synthetic_prototype_v1
WAT-02249,97.6949,6.3564,35.2351,15.6793,265.2781,33.664,synthetic_prototype_v1
WAT-02250,25.1357,4.5208,60.8865,31.0519,156.9863,30.0,synthetic_prototype_v1
WAT-02251,38.1755,6.6142,46.4994,8.6788,146.4348,74.4777,synthetic_prototype_v1
WAT-02252,71.3402,7.0324,60.4427,35.9279,288.2883,33.8374,synthetic_prototype_v1
WAT-02253,64.9291,4.4833,89.8201,18.5048,105.4095,30.0,synthetic_prototype_v1
WAT-02254,16.2479,5.772,37.1974,8.9494,239.8279,30.0,synthetic_prototype_v1
WAT-02255,35.3199,5.4789,38.3393,32.5984,143.1069,56.3982,synthetic_prototype_v1
WAT-02256,61.5452,8.2247,24.046,14.9057,289.1279,30.0101,synthetic_prototype_v1
WAT-02257,63.0966,7.8552,14.3454,7.5589,63.68,37.4464,synthetic_prototype_v1
WAT-02258,22.9803,6.7546,120.0,21.9136,131.713,67.2307,synthetic_prototype_v1
WAT-02259,47.1646,8.0511,24.581,22.4906,136.1586,56.2706,synthetic_prototype_v1
WAT-02260,45.2472,7.4755,69.6794,7.031,260.7572,30.0,synthetic_prototype_v1
WAT-02261,27.3954,6.705,92.2747,17.5557,131.7205,74.8093,synthetic_prototype_v1
WAT-02262,8.2184,7.3795,23.4051,13.575,110.5794,44.3943,synthetic_prototype_v1
WAT-02263,79.7547,4.5061,76.5697,18.8835,175.0689,30.0,synthetic_prototype_v1
WAT-02264,35.6288,7.7926,71.959,27.4188,119.7491,74.0481,synthetic_prototype_v1
WAT-02265,24.5121,8.2327,58.8939,19.3039,137.4201,52.8427,synthetic_prototype_v1
WAT-02266,93.0337,8.6144,51.3214,27.3456,145.4026,33.9339,synthetic_prototype_v1
WAT-02267,85.1396,9.9202,103.9494,6.5611,244.0996,32.9754,synthetic_prototype_v1
WAT-02268,76.4192,8.1424,65.4745,34.1723,157.8466,39.2289,synthetic_prototype_v1
WAT-02269,18.2798,8.051,80.7554,27.0361,278.7624,30.0,synthetic_prototype_v1
WAT-02270,23.2023,4.8598,98.354,20.0284,114.9791,37.3035,synthetic_prototype_v1
WAT-02271,7.3945,6.4602,54.0306,22.799,90.8044,42.3941,synthetic_prototype_v1
WAT-02272,53.2091,6.3462,41.2343,14.0456,116.0817,66.8854,synthetic_prototype_v1
WAT-02273,81.1408,4.8477,74.885,9.8144,212.2521,30.0,synthetic_prototype_v1
WAT-02274,31.9345,5.9059,109.9605,24.1486,237.4114,30.0,synthetic_prototype_v1
WAT-02275,30.6822,6.3717,26.9614,14.3198,118.2563,70.3345,synthetic_prototype_v1
WAT-02276,32.7456,4.4214,21.43,28.6134,286.9185,30.0,synthetic_prototype_v1
WAT-02277,37.2191,5.9312,50.3013,20.1576,151.6403,66.5226,synthetic_prototype_v1
WAT-02278,63.892,4.291,54.1747,32.1538,67.3839,31.4731,synthetic_prototype_v1
WAT-02279,47.9725,7.3625,43.9014,18.8439,124.7056,74.1848,synthetic_prototype_v1
WAT-02280,28.954,6.3063,9.0577,5.0147,71.4967,49.9685,synthetic_prototype_v1
WAT-02281,30.5548,7.8049,27.4641,24.1191,98.4813,60.9809,synthetic_prototype_v1
WAT-02282,97.6816,4.9211,20.3352,17.7901,217.6807,30.0,synthetic_prototype_v1
WAT-02283,37.0014,9.6085,45.172,35.9598,145.4791,32.7944,synthetic_prototype_v1
WAT-02284,26.3347,6.1475,29.3309,10.0372,114.5408,61.3902,synthetic_prototype_v1
WAT-02285,28.4473,7.035,73.5886,13.6747,118.2222,75.5558,synthetic_prototype_v1
WAT-02286,38.6893,5.9429,30.4358,22.8758,100.7667,68.4045,synthetic_prototype_v1
WAT-02287,14.6134,7.2978,94.2865,19.3764,69.336,45.9597,synthetic_prototype_v1
WAT-02288,93.6141,4.2359,107.1779,8.2577,260.4142,30.0,synthetic_prototype_v1
WAT-02289,16.3601,6.7605,61.5369,23.1757,113.3117,56.7384,synthetic_prototype_v1
WAT-02290,7.4717,7.9474,92.7823,28.863,104.124,41.7845,synthetic_prototype_v1
WAT-02291,45.3328,7.1829,41.8361,20.9632,84.5436,73.9819,synthetic_prototype_v1
WAT-02292,38.1418,6.7185,18.4226,32.0816,159.3725,66.7058,synthetic_prototype_v1
WAT-02293,47.3968,7.2017,42.7341,10.3284,134.8042,74.7097,synthetic_prototype_v1
WAT-02294,10.5048,8.3421,42.6093,34.5697,114.2117,41.2878,synthetic_prototype_v1
WAT-02295,54.4569,6.9678,77.35,11.8334,97.392,69.5795,synthetic_prototype_v1
WAT-02296,42.3098,9.5318,108.1676,10.0083,236.5354,31.522,synthetic_prototype_v1
WAT-02297,26.1368,6.998,33.3778,24.5953,85.9969,64.7065,synthetic_prototype_v1
WAT-02298,63.1817,5.4672,98.6067,36.7536,280.9003,32.1739,synthetic_prototype_v1
WAT-02299,39.8023,6.3531,15.2778,25.4819,104.9848,71.4535,synthetic_prototype_v1
WAT-02300,45.3538,8.3484,43.749,5.6233,91.0409,54.0452,synthetic_prototype_v1
WAT-02301,13.3693,7.6675,39.8898,22.8745,105.7737,47.027,synthetic_prototype_v1
WAT-02302,41.2251,6.9694,15.6105,12.2486,134.8309,74.9583,synthetic_prototype_v1
WAT-02303,32.5925,7.7263,48.1796,12.8405,131.7236,67.0581,synthetic_prototype_v1
WAT-02304,41.3644,8.7882,74.3202,20.2691,157.3575,45.2036,synthetic_prototype_v1
WAT-02305,63.1482,5.5648,35.4496,20.2271,118.5023,48.1237,synthetic_prototype_v1
WAT-02306,21.4471,8.697,46.4439,34.1677,231.1446,34.084,synthetic_prototype_v1
WAT-02307,98.534,9.8276,114.4858,30.0486,93.954,30.0,synthetic_prototype_v1
WAT-02308,33.752,6.689,11.0772,24.5142,156.0139,63.2763,synthetic_prototype_v1
WAT-02309,74.7989,5.6409,98.573,27.4797,72.3354,38.5891,synthetic_prototype_v1
WAT-02310,17.165,9.9942,18.2282,30.9461,51.315,30.0,synthetic_prototype_v1
WAT-02311,50.192,5.2557,17.3842,30.1566,278.2149,30.0,synthetic_prototype_v1
WAT-02312,35.5456,5.9339,53.9376,28.6517,65.6729,58.8731,synthetic_prototype_v1
WAT-02313,49.5321,8.3349,80.9653,13.8272,183.373,46.4285,synthetic_prototype_v1
WAT-02314,26.3227,6.714,18.5432,13.6178,94.3236,60.1276,synthetic_prototype_v1
WAT-02315,90.3975,4.5264,33.162,32.4469,61.7724,32.4052,synthetic_prototype_v1
WAT-02316,99.8888,7.1427,10.0567,14.7762,172.244,31.9094,synthetic_prototype_v1
WAT-02317,68.6323,5.1903,69.9553,16.4522,155.2502,40.4192,synthetic_prototype_v1
WAT-02318,98.2318,7.2357,113.3452,35.5388,294.4187,32.6617,synthetic_prototype_v1
WAT-02319,37.2731,5.9138,98.8678,5.6362,201.9512,45.4546,synthetic_prototype_v1
WAT-02320,95.5254,9.946,41.3051,6.499,283.6065,30.0,synthetic_prototype_v1
WAT-02321,7.2772,7.56,48.8132,37.0049,217.7641,36.0671,synthetic_prototype_v1
WAT-02322,9.2636,5.1379,119.7345,17.1876,244.9165,31.8006,synthetic_prototype_v1
WAT-02323,51.7335,6.1886,84.2516,23.869,119.0605,76.8334,synthetic_prototype_v1
WAT-02324,31.8378,6.3829,21.2608,22.6169,153.1283,66.9142,synthetic_prototype_v1
WAT-02325,43.9389,7.0047,20.0529,5.0,102.0921,73.9965,synthetic_prototype_v1
WAT-02326,76.6844,8.6981,85.742,24.7075,67.3949,33.2229,synthetic_prototype_v1
WAT-02327,48.8727,4.8547,35.0157,28.1757,100.6763,39.9397,synthetic_prototype_v1
WAT-02328,45.9523,4.524,99.3846,19.9458,61.1952,30.0,synthetic_prototype_v1
WAT-02329,81.9994,6.8889,53.5703,11.1678,125.3226,35.0882,synthetic_prototype_v1
WAT-02330,37.3561,7.0434,15.0766,19.8039,194.56,46.075,synthetic_prototype_v1
WAT-02331,7.074,5.6376,39.8446,32.7954,115.0353,42.3383,synthetic_prototype_v1
WAT-02332,28.1417,9.1358,75.8701,5.4,90.8877,36.2836,synthetic_prototype_v1
WAT-02333,29.155,5.7205,62.5999,25.4424,106.8209,64.6665,synthetic_prototype_v1
WAT-02334,78.0215,7.1506,99.1941,37.9376,260.7162,30.0,synthetic_prototype_v1
WAT-02335,86.5668,6.7405,24.5765,17.3958,176.4894,35.4115,synthetic_prototype_v1
WAT-02336,50.0558,6.0623,73.1222,19.4552,90.5677,64.7513,synthetic_prototype_v1
WAT-02337,46.5753,7.5765,71.0542,16.7402,178.7093,52.3556,synthetic_prototype_v1
WAT-02338,96.3472,8.9298,62.7453,27.5702,182.1813,31.7751,synthetic_prototype_v1
WAT-02339,80.2657,7.9776,118.2203,31.9286,213.7859,32.6982,synthetic_prototype_v1
WAT-02340,23.2325,4.7049,93.8597,24.7761,64.9125,30.2394,synthetic_prototype_v1
WAT-02341,72.7112,8.3416,99.3818,10.0707,159.8514,35.6698,synthetic_prototype_v1
WAT-02342,57.2019,4.7321,66.1051,32.9482,170.8055,30.0,synthetic_prototype_v1
WAT-02343,67.9764,5.0588,96.0441,25.9677,62.6489,37.115,synthetic_prototype_v1
WAT-02344,49.411,6.8465,15.9091,27.0589,96.2431,65.7326,synthetic_prototype_v1
WAT-02345,46.8426,6.3009,47.5527,12.8223,141.6022,70.8524,synthetic_prototype_v1
WAT-02346,68.1608,8.4675,97.4639,21.9207,99.408,40.0314,synthetic_prototype_v1
WAT-02347,22.772,7.0166,28.226,15.8104,98.9878,59.512,synthetic_prototype_v1
WAT-02348,21.9674,7.0944,72.2051,19.1481,174.6279,50.1119,synthetic_prototype_v1
WAT-02349,54.0056,7.8648,74.6941,14.471,123.587,59.3332,synthetic_prototype_v1
WAT-02350,43.3383,7.785,21.9149,17.9288,120.4621,66.2461,synthetic_prototype_v1
WAT-02351,17.1399,6.5365,98.6888,18.5673,151.4656,52.6152,synthetic_prototype_v1
WAT-02352,84.4433,4.9251,101.4433,17.0079,74.1297,31.1818,synthetic_prototype_v1
WAT-02353,59.5179,6.4595,33.9569,24.5855,126.2783,59.522,synthetic_prototype_v1
WAT-02354,9.2859,9.9776,64.0753,28.0682,97.0913,30.4229,synthetic_prototype_v1
WAT-02355,27.6333,7.0746,81.1589,16.0015,108.7007,75.6022,synthetic_prototype_v1
WAT-02356,29.7294,6.3765,15.927,15.9161,106.992,68.4636,synthetic_prototype_v1
WAT-02357,30.1368,4.3697,114.2561,9.4331,276.9854,32.7216,synthetic_prototype_v1
WAT-02358,84.2415,5.6788,77.6572,30.9474,86.0487,31.1501,synthetic_prototype_v1
WAT-02359,59.0751,4.2178,10.3826,38.0293,227.14,30.4534,synthetic_prototype_v1
WAT-02360,85.0332,7.5068,57.9985,33.0056,201.7416,33.9248,synthetic_prototype_v1
WAT-02361,55.2115,9.9514,54.1068,37.3332,61.6332,34.3557,synthetic_prototype_v1
WAT-02362,75.7742,4.5673,69.4838,10.3537,179.8133,30.0,synthetic_prototype_v1
WAT-02363,32.9347,7.0771,59.2072,23.2482,145.1676,76.4534,synthetic_prototype_v1
WAT-02364,88.4825,7.3603,119.9413,38.5467,63.0261,34.0352,synthetic_prototype_v1
WAT-02365,35.4697,7.5168,102.7023,34.7564,251.324,30.0,synthetic_prototype_v1
WAT-02366,70.8441,7.0954,80.3679,12.7827,177.1009,44.6832,synthetic_prototype_v1
WAT-02367,73.4205,6.5301,30.5812,39.3757,292.9792,30.0,synthetic_prototype_v1
WAT-02368,9.7861,5.3399,65.7892,9.7021,149.1646,38.813,synthetic_prototype_v1
WAT-02369,37.4461,5.0041,19.5374,16.1604,263.6304,32.7742,synthetic_prototype_v1
WAT-02370,5.0,7.3657,31.1497,22.2168,143.2451,38.4599,synthetic_prototype_v1
WAT-02371,38.9109,7.1049,27.7152,16.7988,127.1255,77.8028,synthetic_prototype_v1
WAT-02372,76.1089,5.9933,6.1113,39.9813,74.3314,38.2666,synthetic_prototype_v1
WAT-02373,16.9381,5.1067,70.6119,28.2932,126.5308,45.2093,synthetic_prototype_v1
WAT-02374,48.5621,9.8755,71.0638,20.6782,285.0338,33.177,synthetic_prototype_v1
WAT-02375,42.223,6.986,5.0,26.9197,116.6949,70.8256,synthetic_prototype_v1
WAT-02376,31.9085,8.3121,58.4602,28.8379,266.8824,30.0,synthetic_prototype_v1
WAT-02377,78.3503,4.3867,25.6737,12.3087,60.5246,30.0,synthetic_prototype_v1
WAT-02378,92.86,7.706,32.2714,14.2591,67.3219,32.642,synthetic_prototype_v1
WAT-02379,34.6225,5.8627,32.5901,23.1338,146.8217,65.0417,synthetic_prototype_v1
WAT-02380,30.3627,8.6966,12.9829,13.7817,260.7053,30.0132,synthetic_prototype_v1
WAT-02381,44.6912,6.6139,61.4946,11.1574,134.8534,83.3829,synthetic_prototype_v1
WAT-02382,45.0216,5.6276,47.9931,29.8769,293.5597,31.0214,synthetic_prototype_v1
WAT-02383,47.5356,6.711,38.9601,18.4983,112.9417,74.7786,synthetic_prototype_v1
WAT-02384,86.7761,8.7402,46.2865,10.8594,157.9923,32.5176,synthetic_prototype_v1
WAT-02385,98.8265,9.0665,66.5033,13.893,119.6621,30.0,synthetic_prototype_v1
WAT-02386,51.2286,7.1261,47.1435,12.567,113.691,70.1245,synthetic_prototype_v1
WAT-02387,93.9143,4.0671,5.121,16.3212,144.6011,30.0,synthetic_prototype_v1
WAT-02388,51.276,5.1818,51.3728,29.641,101.6917,51.2736,synthetic_prototype_v1
WAT-02389,20.7255,4.7431,98.1235,10.4809,205.7807,31.8644,synthetic_prototype_v1
WAT-02390,47.0521,7.1076,108.3196,15.5554,146.2098,75.3223,synthetic_prototype_v1
WAT-02391,78.5696,4.713,46.5805,27.9057,260.5299,33.4576,synthetic_prototype_v1
WAT-02392,21.5909,6.7464,12.237,23.6764,248.9011,30.0,synthetic_prototype_v1
WAT-02393,75.5202,8.5378,18.4095,10.5833,62.9683,37.211,synthetic_prototype_v1
WAT-02394,38.7126,7.1648,38.3183,13.856,166.0724,64.76,synthetic_prototype_v1
WAT-02395,62.5715,5.2566,115.461,37.5903,209.2138,31.2336,synthetic_prototype_v1
WAT-02396,36.3952,7.5138,20.2783,17.5906,94.0219,65.3057,synthetic_prototype_v1
WAT-02397,45.6508,6.0249,23.9653,19.7869,108.1581,69.7363,synthetic_prototype_v1
WAT-02398,37.759,5.9558,27.6285,29.8465,78.2896,55.6729,synthetic_prototype_v1
WAT-02399,29.1858,6.3114,19.3553,13.3753,113.5867,64.0163,synthetic_prototype_v1
WAT-02400,58.8728,7.5079,33.2955,28.5014,145.1212,56.3752,synthetic_prototype_v1
WAT-02401,60.5407,4.3263,77.0018,7.4432,69.9289,30.0,synthetic_prototype_v1
WAT-02402,19.2538,4.6856,97.7513,5.0604,218.6749,30.0,synthetic_prototype_v1
WAT-02403,53.0816,6.7126,9.7466,27.1407,96.3294,65.235,synthetic_prototype_v1
WAT-02404,42.2228,7.9987,88.0977,23.4347,141.2234,60.867,synthetic_prototype_v1
WAT-02405,69.1013,6.81,107.3687,11.3964,179.9342,42.3307,synthetic_prototype_v1
WAT-02406,46.56,7.236,55.9766,13.9914,78.6898,67.9038,synthetic_prototype_v1
WAT-02407,66.9334,6.2814,5.6728,18.7629,231.2086,30.0,synthetic_prototype_v1
WAT-02408,47.5833,7.837,12.7785,22.873,289.9479,31.006,synthetic_prototype_v1
WAT-02409,42.4419,5.754,80.3948,8.9266,169.7585,57.76,synthetic_prototype_v1
WAT-02410,50.3983,8.2264,16.6315,15.3571,257.5971,30.0,synthetic_prototype_v1
WAT-02411,54.0636,9.4414,115.1254,14.8439,62.4218,30.0,synthetic_prototype_v1
WAT-02412,24.1774,8.3051,40.809,34.0015,64.5444,41.257,synthetic_prototype_v1
WAT-02413,33.1613,7.2607,54.5232,18.1532,121.6278,78.1511,synthetic_prototype_v1
WAT-02414,26.5877,6.9656,56.6041,16.1435,291.4174,30.0,synthetic_prototype_v1
WAT-02415,35.1786,6.795,35.7696,14.178,104.3994,78.9597,synthetic_prototype_v1
WAT-02416,45.5556,6.3874,22.0866,19.6461,99.0662,71.6396,synthetic_prototype_v1
WAT-02417,33.3977,7.4306,53.4899,17.6588,97.0819,70.2297,synthetic_prototype_v1
WAT-02418,13.3324,7.5531,25.0887,12.7821,255.8261,30.8334,synthetic_prototype_v1
WAT-02419,54.2915,7.8267,95.0926,37.4429,177.3059,47.1222,synthetic_prototype_v1
WAT-02420,87.9216,7.374,74.1289,19.9868,154.1823,34.0226,synthetic_prototype_v1
WAT-02421,47.3938,5.7659,119.0719,29.3781,275.3775,30.0,synthetic_prototype_v1
WAT-02422,15.6253,7.0896,48.5283,31.153,63.7401,45.6401,synthetic_prototype_v1
WAT-02423,9.2691,6.6068,39.6358,15.8242,151.0393,44.0457,synthetic_prototype_v1
WAT-02424,13.1683,9.5979,80.7357,27.3542,133.3272,32.1291,synthetic_prototype_v1
WAT-02425,43.4816,6.9135,64.0392,26.8106,187.2661,55.3015,synthetic_prototype_v1
WAT-02426,32.3817,4.8786,65.2171,8.1084,293.7547,30.0,synthetic_prototype_v1
WAT-02427,46.3022,5.6879,97.7154,21.4408,137.8681,68.2906,synthetic_prototype_v1
WAT-02428,92.252,7.5646,12.74,39.3316,112.386,38.0975,synthetic_prototype_v1
WAT-02429,78.3735,8.2308,42.8573,31.7116,76.5622,35.175,synthetic_prototype_v1
WAT-02430,93.4889,6.6247,102.1239,29.4462,182.5079,30.0,synthetic_prototype_v1
WAT-02431,40.7855,7.1596,52.8379,25.9612,115.4314,82.7512,synthetic_prototype_v1
WAT-02432,28.514,7.2215,57.9028,5.0,77.8056,63.8599,synthetic_prototype_v1
WAT-02433,28.3763,6.439,99.2309,33.7303,138.5729,73.6338,synthetic_prototype_v1
WAT-02434,61.5928,4.5182,22.4438,15.5819,123.3352,31.3049,synthetic_prototype_v1
WAT-02435,55.2922,8.7893,48.5884,14.8861,224.7028,33.1443,synthetic_prototype_v1
WAT-02436,96.0631,5.0891,84.9323,12.5153,222.4776,31.3504,synthetic_prototype_v1
WAT-02437,57.7689,7.8886,65.4195,38.7431,173.4046,44.1443,synthetic_prototype_v1
WAT-02438,17.5498,8.001,101.5553,14.0443,114.5132,51.5015,synthetic_prototype_v1
WAT-02439,65.522,8.7452,54.0739,28.3961,284.4327,33.4894,synthetic_prototype_v1
WAT-02440,51.3329,7.6361,17.2657,17.6464,117.5945,66.4081,synthetic_prototype_v1
WAT-02441,49.8928,4.0838,8.1376,7.4851,135.8067,32.6845,synthetic_prototype_v1
WAT-02442,54.3847,6.4357,18.6773,5.0,104.5292,56.0518,synthetic_prototype_v1
WAT-02443,99.4967,9.6003,115.5348,15.0815,146.3935,30.0,synthetic_prototype_v1
WAT-02444,16.9517,7.2063,70.0802,29.3053,262.3211,31.2569,synthetic_prototype_v1
WAT-02445,52.283,5.9171,120.0,12.0491,107.6878,64.7088,synthetic_prototype_v1
WAT-02446,47.872,6.9497,14.7999,21.5708,100.1972,69.0669,synthetic_prototype_v1
WAT-02447,63.2841,5.6814,72.9745,20.6441,94.4957,44.6892,synthetic_prototype_v1
WAT-02448,57.9782,6.8185,26.479,10.3881,102.655,60.0828,synthetic_prototype_v1
WAT-02449,46.9063,6.0721,67.1703,12.0837,138.3458,70.0254,synthetic_prototype_v1
WAT-02450,63.8685,9.9535,114.4836,26.7226,196.0982,30.0,synthetic_prototype_v1
WAT-02451,66.3976,4.1865,95.0286,21.9926,218.4738,30.0,synthetic_prototype_v1
WAT-02452,35.7834,4.5352,20.8041,17.3701,158.8547,30.9423,synthetic_prototype_v1
WAT-02453,23.8082,9.0396,90.3173,30.1196,119.3585,41.2895,synthetic_prototype_v1
WAT-02454,25.472,9.492,74.6874,16.9894,151.2683,31.0007,synthetic_prototype_v1
WAT-02455,65.8417,5.0974,73.4702,37.1715,59.1464,38.3316,synthetic_prototype_v1
WAT-02456,46.4417,5.7163,18.2869,21.002,111.1994,57.9746,synthetic_prototype_v1
WAT-02457,13.0269,5.4678,47.4799,31.9427,230.35,32.6054,synthetic_prototype_v1
WAT-02458,75.2035,7.352,58.8827,13.433,144.5629,42.4308,synthetic_prototype_v1
WAT-02459,82.0415,5.1139,33.3684,38.0393,156.1198,34.1286,synthetic_prototype_v1
WAT-02460,50.7781,5.8611,28.3497,20.1253,125.0365,60.6189,synthetic_prototype_v1
WAT-02461,38.7047,6.5182,5.0,28.5939,142.1366,66.0365,synthetic_prototype_v1
WAT-02462,56.7945,5.0464,83.6659,30.4072,58.5185,37.7176,synthetic_prototype_v1
WAT-02463,32.8652,6.0537,71.0968,15.5366,131.8713,73.6449,synthetic_prototype_v1
WAT-02464,40.8999,5.9455,50.3872,10.1764,155.4131,64.5139,synthetic_prototype_v1
WAT-02465,43.311,5.6546,58.1421,8.166,56.2874,45.9452,synthetic_prototype_v1
WAT-02466,71.4722,7.1964,75.5363,26.827,63.0591,42.7561,synthetic_prototype_v1
