experiment_id,light_intensity_lux,co2_concentration_ppm,nutrient_concentration_mm,temperature_c,water_supply_ml_day,biomass_yield,source
PLT-02178,37842.8028,968.0008,6.929,29.2917,264.4464,50.289,synthetic_prototype_v1
PLT-02179,70037.9207,565.8983,2.8119,16.747,143.487,16.3856,synthetic_prototype_v1
PLT-02180,75279.7044,630.4657,4.8986,18.0754,365.855,25.3022,synthetic_prototype_v1
PLT-02181,16518.4834,1050.8212,8.0814,22.2986,329.7714,18.8991,synthetic_prototype_v1
PLT-02182,35935.2928,953.2596,2.6004,31.5797,259.575,68.2719,synthetic_prototype_v1
PLT-02183,49255.6922,1166.1547,6.8738,35.659,241.1534,13.8047,synthetic_prototype_v1
PLT-02184,40498.9253,868.5449,3.6656,23.7624,398.3279,150.4076,synthetic_prototype_v1
PLT-02185,26303.8483,901.9569,4.0181,16.8311,57.8065,28.4584,synthetic_prototype_v1
PLT-02186,55088.6869,637.8636,8.4158,24.774,426.8586,28.6537,synthetic_prototype_v1
PLT-02187,74559.5344,556.0236,8.2899,31.7269,324.1337,19.0152,synthetic_prototype_v1
PLT-02188,67038.0068,618.2688,1.4531,25.7149,50.4672,22.5129,synthetic_prototype_v1
PLT-02189,46572.8131,591.0902,3.6976,24.2322,200.8764,70.6737,synthetic_prototype_v1
PLT-02190,39350.0538,881.3487,3.8689,29.0568,262.0195,137.2878,synthetic_prototype_v1
PLT-02191,68249.2164,789.6364,1.3231,15.6169,364.5344,11.1755,synthetic_prototype_v1
PLT-02192,41667.3726,1086.9385,3.3418,27.1921,155.2187,58.3763,synthetic_prototype_v1
PLT-02193,13484.3677,757.4086,3.3026,20.8968,116.9195,41.9691,synthetic_prototype_v1
PLT-02194,11503.3613,530.7434,5.5188,24.1602,116.7428,30.0056,synthetic_prototype_v1
PLT-02195,38686.0021,780.1486,5.6248,21.9022,198.0381,98.1534,synthetic_prototype_v1
PLT-02196,28822.6726,1179.2877,9.6521,36.7878,347.3565,16.923,synthetic_prototype_v1
PLT-02197,42236.6421,857.189,3.4895,30.4984,403.7712,113.791,synthetic_prototype_v1
PLT-02198,69467.085,942.3229,2.9591,19.5259,402.466,21.5246,synthetic_prototype_v1
PLT-02199,56957.8677,402.9804,9.1355,32.0071,185.2527,12.9901,synthetic_prototype_v1
PLT-02200,38933.7676,619.7185,2.3791,22.1188,400.1286,69.5484,synthetic_prototype_v1
PLT-02201,28124.9903,984.9115,8.1586,30.5966,404.8336,29.4079,synthetic_prototype_v1
PLT-02202,67251.4384,611.0288,7.2944,38.6369,483.9189,15.6146,synthetic_prototype_v1
PLT-02203,36983.6226,1047.625,3.6202,25.8779,366.801,90.61,synthetic_prototype_v1
PLT-02204,48038.2677,544.9282,3.5496,24.9035,153.7801,56.471,synthetic_prototype_v1
PLT-02205,17522.969,866.146,4.0946,32.712,340.5725,55.2719,synthetic_prototype_v1
PLT-02206,38854.6534,856.885,4.032,28.0433,196.3917,150.2088,synthetic_prototype_v1
PLT-02207,61856.5805,1101.9816,1.4725,31.2054,127.178,22.9296,synthetic_prototype_v1
PLT-02208,33944.0969,715.8727,0.9595,23.3035,236.8839,62.1078,synthetic_prototype_v1
PLT-02209,71733.46,1088.0052,9.1438,30.7656,389.2032,15.4984,synthetic_prototype_v1
PLT-02210,73763.6306,756.5861,4.5671,33.8117,482.0369,23.6866,synthetic_prototype_v1
PLT-02211,64084.4638,816.2841,7.5974,29.78,254.5887,20.7242,synthetic_prototype_v1
PLT-02212,76299.8631,834.2994,3.0758,35.1237,295.0098,13.2716,synthetic_prototype_v1
PLT-02213,69542.7439,419.8223,3.1492,22.9859,290.0203,20.615,synthetic_prototype_v1
PLT-02214,34469.6756,864.4731,1.9978,23.0665,376.6504,103.1056,synthetic_prototype_v1
PLT-02215,34558.0237,941.115,5.1703,34.5273,482.6214,27.9161,synthetic_prototype_v1
PLT-02216,22752.6496,805.2358,3.2909,32.338,478.8742,69.7021,synthetic_prototype_v1
PLT-02217,27151.0336,756.746,4.4336,21.9067,183.0111,110.2062,synthetic_prototype_v1
PLT-02218,40775.7732,920.3734,3.7136,28.8889,183.421,116.5652,synthetic_prototype_v1
PLT-02219,27655.3677,1106.5015,4.2408,38.723,457.8336,16.5697,synthetic_prototype_v1
PLT-02220,76163.233,758.8782,5.4884,34.4485,451.5872,15.1655,synthetic_prototype_v1
PLT-02221,34366.8623,1006.2067,5.4895,25.1286,144.5384,82.8198,synthetic_prototype_v1
PLT-02222,28917.6125,636.3855,4.0588,24.6846,305.3899,109.6182,synthetic_prototype_v1
PLT-02223,30425.5805,1043.4215,9.6964,31.6128,371.1889,16.4258,synthetic_prototype_v1
PLT-02224,42162.9917,797.2471,9.8079,18.2157,166.889,16.7389,synthetic_prototype_v1
PLT-02225,46644.1715,892.184,6.2,35.2266,336.5488,20.4139,synthetic_prototype_v1
PLT-02226,46475.8046,710.8826,4.0802,29.4147,394.2352,96.4552,synthetic_prototype_v1
PLT-02227,68850.0987,1198.1184,3.6004,36.4148,75.7617,14.1719,synthetic_prototype_v1
PLT-02228,66458.8067,1062.3393,1.5582,29.5774,405.6608,22.3893,synthetic_prototype_v1
PLT-02229,36769.9141,698.8112,3.4768,27.1288,200.3062,146.5934,synthetic_prototype_v1
PLT-02230,18888.4509,451.178,6.1486,29.0557,274.1866,24.6441,synthetic_prototype_v1
PLT-02231,31683.4773,815.0624,3.861,23.8871,120.8205,142.6786,synthetic_prototype_v1
PLT-02232,36528.6329,902.7813,2.9754,38.5491,379.2954,19.1506,synthetic_prototype_v1
PLT-02233,51835.5571,743.8771,3.4881,26.8056,102.3812,79.9706,synthetic_prototype_v1
PLT-02234,17752.5751,931.0624,4.1123,25.1907,349.5613,80.717,synthetic_prototype_v1
PLT-02235,35486.6228,725.1589,3.28,26.621,122.2127,135.1939,synthetic_prototype_v1
PLT-02236,33290.4487,999.7835,8.1036,18.1858,178.1209,21.7751,synthetic_prototype_v1
PLT-02237,15334.5152,537.7365,1.7522,16.403,56.3242,18.8013,synthetic_prototype_v1
PLT-02238,11780.6059,641.641,6.7137,16.6622,158.4941,10.0,synthetic_prototype_v1
PLT-02239,47019.6332,699.3812,4.6243,34.9854,438.5712,25.6225,synthetic_prototype_v1
PLT-02240,65464.3224,659.2994,8.6255,30.0783,344.9335,16.7545,synthetic_prototype_v1
PLT-02241,28778.0683,1024.7352,6.0485,27.6045,437.6137,61.2597,synthetic_prototype_v1
PLT-02242,18622.4997,688.463,4.231,25.453,192.2174,78.7769,synthetic_prototype_v1
PLT-02243,32581.1447,728.3255,3.1689,24.6372,433.3653,155.7357,synthetic_prototype_v1
PLT-02244,42839.4678,721.0451,4.784,21.0632,387.5572,96.4724,synthetic_prototype_v1
PLT-02245,30680.2758,1023.486,6.4173,23.2107,125.7272,48.5411,synthetic_prototype_v1
PLT-02246,55610.9564,1197.5275,9.3586,20.6346,312.9748,22.1135,synthetic_prototype_v1
PLT-02247,24860.5383,806.6753,1.9547,16.6382,131.6497,19.5225,synthetic_prototype_v1
PLT-02248,68335.9155,937.5876,8.8205,28.7188,448.7653,24.0213,synthetic_prototype_v1
PLT-02249,78180.2018,714.1803,2.9977,22.6281,437.5006,20.7486,synthetic_prototype_v1
PLT-02250,20896.5958,469.4404,5.1167,33.6085,242.5753,27.2964,synthetic_prototype_v1
PLT-02251,33479.5492,772.1283,3.1998,25.9843,188.8864,159.4161,synthetic_prototype_v1
PLT-02252,57373.8806,804.3181,5.0801,37.0913,478.9189,17.2273,synthetic_prototype_v1
PLT-02253,52312.418,464.436,7.5069,24.6463,149.7371,22.8793,synthetic_prototype_v1
PLT-02254,13879.9312,636.2621,3.1598,17.821,391.6903,14.9313,synthetic_prototype_v1
PLT-02255,28936.7371,597.1807,3.2541,34.7131,217.5925,25.3535,synthetic_prototype_v1
PLT-02256,49640.963,963.2951,2.0734,22.0755,480.4302,49.2693,synthetic_prototype_v1
PLT-02257,50865.7704,914.0207,1.272,16.8278,74.624,12.4547,synthetic_prototype_v1
PLT-02258,20816.8991,793.1973,3.3967,28.5225,407.738,98.1759,synthetic_prototype_v1
PLT-02259,40970.4906,987.6631,2.1372,22.1106,342.6578,63.9478,synthetic_prototype_v1
PLT-02260,36774.134,863.4034,5.8431,16.4507,429.3629,25.4821,synthetic_prototype_v1
PLT-02261,24496.1846,785.7485,4.3284,28.7122,374.0733,113.6439,synthetic_prototype_v1
PLT-02262,7540.8346,850.6049,2.0204,21.125,159.043,27.4682,synthetic_prototype_v1
PLT-02263,64016.8536,467.4759,6.4123,24.9168,275.124,25.6033,synthetic_prototype_v1
PLT-02264,31357.3674,948.888,4.1519,26.1265,447.3206,135.6085,synthetic_prototype_v1
PLT-02265,20404.2723,964.3595,4.9521,25.217,207.3562,77.6188,synthetic_prototype_v1
PLT-02266,74500.2866,1015.2495,4.3266,30.9611,221.7247,18.0731,synthetic_prototype_v1
PLT-02267,68268.1214,1189.3586,8.6741,16.1151,399.3794,15.0999,synthetic_prototype_v1
PLT-02268,61383.5532,952.3265,5.4957,35.8373,244.1239,18.7303,synthetic_prototype_v1
PLT-02269,15484.0693,940.1366,6.7581,30.7401,461.7723,30.4761,synthetic_prototype_v1
PLT-02270,19370.2257,514.6391,8.2119,25.7345,166.9624,24.91,synthetic_prototype_v1
PLT-02271,6890.371,728.0238,4.5504,27.7136,123.4479,38.5688,synthetic_prototype_v1
PLT-02272,46007.6183,731.9264,4.7469,25.5648,274.8532,114.2907,synthetic_prototype_v1
PLT-02273,65111.1358,513.0314,6.2731,18.4389,342.0538,23.3573,synthetic_prototype_v1
PLT-02274,26264.0575,654.1242,9.1706,28.6776,387.3406,19.8716,synthetic_prototype_v1
PLT-02275,27235.1295,735.7569,3.4825,21.7553,252.3952,107.9764,synthetic_prototype_v1
PLT-02276,26904.4498,456.1867,1.8573,31.8667,476.4534,25.7582,synthetic_prototype_v1
PLT-02277,32682.5911,669.6826,3.3941,25.0786,244.6652,140.4293,synthetic_prototype_v1
PLT-02278,51493.6985,438.7957,4.5623,34.3956,81.291,14.679,synthetic_prototype_v1
PLT-02279,41643.7789,884.3792,3.8492,30.8087,275.8524,105.5583,synthetic_prototype_v1
PLT-02280,25795.0265,725.951,4.4942,22.8377,323.8363,119.7484,synthetic_prototype_v1
PLT-02281,27129.0414,950.7389,4.037,29.967,433.753,95.1325,synthetic_prototype_v1
PLT-02282,78169.6734,522.8173,1.7668,24.1358,351.8253,21.5724,synthetic_prototype_v1
PLT-02283,30264.2408,1147.8057,3.8186,37.1141,221.8624,21.0676,synthetic_prototype_v1
PLT-02284,23612.2911,702.1176,4.4143,24.4927,319.831,110.1731,synthetic_prototype_v1
PLT-02285,25372.7504,835.2564,2.2682,27.3012,142.3393,104.0901,synthetic_prototype_v1
PLT-02286,33907.7367,671.4404,5.1723,26.7296,153.4772,117.6152,synthetic_prototype_v1
PLT-02287,12589.5025,839.707,7.8758,25.2688,84.8048,23.1115,synthetic_prototype_v1
PLT-02288,74958.4715,431.4555,8.9408,17.3269,428.7455,10.0,synthetic_prototype_v1
PLT-02289,15300.1146,794.076,6.5382,22.697,196.3946,46.1558,synthetic_prototype_v1
PLT-02290,6951.3053,926.3134,7.7516,32.045,147.4233,18.8077,synthetic_prototype_v1
PLT-02291,39443.9786,857.4372,3.1762,25.6925,327.9821,156.9837,synthetic_prototype_v1
PLT-02292,31164.5489,762.4657,1.6088,34.344,246.8705,31.4429,synthetic_prototype_v1
PLT-02293,38471.1754,826.8959,3.6172,18.806,202.6476,70.3302,synthetic_prototype_v1
PLT-02294,9345.9008,978.9427,3.6069,36.1212,165.5811,13.6128,synthetic_prototype_v1
PLT-02295,47047.4308,825.1691,3.463,27.6558,314.4947,116.9177,synthetic_prototype_v1
PLT-02296,34455.1259,1137.5715,9.0225,18.5773,385.7638,20.1402,synthetic_prototype_v1
PLT-02297,23447.3256,829.7015,5.5778,28.0359,358.8813,96.9493,synthetic_prototype_v1
PLT-02298,50932.9497,595.6293,8.2327,37.6812,465.6206,13.7336,synthetic_prototype_v1
PLT-02299,34835.2663,732.9637,4.3808,29.5101,407.4007,136.8083,synthetic_prototype_v1
PLT-02300,36858.2694,979.789,3.701,15.4452,123.8737,15.0019,synthetic_prototype_v1
PLT-02301,12807.7818,930.1232,7.2956,22.3306,333.224,24.5024,synthetic_prototype_v1
PLT-02302,36020.9435,825.4099,2.5485,28.3163,184.2295,121.9981,synthetic_prototype_v1
PLT-02303,28827.0605,938.9496,2.9214,28.8839,132.1302,82.7004,synthetic_prototype_v1
PLT-02304,33708.7372,1038.4316,6.2265,25.9065,243.2435,57.4444,synthetic_prototype_v1
PLT-02305,54290.1746,614.7184,4.2369,25.2799,160.2672,58.3829,synthetic_prototype_v1
PLT-02306,17984.5885,1026.2705,3.9236,35.8341,376.0603,23.9249,synthetic_prototype_v1
PLT-02307,78842.6456,1177.0091,9.5445,32.8919,129.1171,16.5719,synthetic_prototype_v1
PLT-02308,29793.3304,783.3464,2.2609,23.7627,321.3726,112.2237,synthetic_prototype_v1
PLT-02309,60104.3848,618.7926,8.2299,31.057,90.2037,24.4439,synthetic_prototype_v1
PLT-02310,14603.9458,1199.232,1.5928,33.5329,52.3671,16.6689,synthetic_prototype_v1
PLT-02311,40677.8695,567.4219,1.523,32.969,460.7868,33.3406,synthetic_prototype_v1
PLT-02312,29114.9744,657.8558,4.5427,31.8941,78.2113,53.5311,synthetic_prototype_v1
PLT-02313,40156.9473,977.9823,6.7754,21.3051,290.0715,45.046,synthetic_prototype_v1
PLT-02314,23602.2274,787.0997,4.3265,27.6595,300.0304,119.7413,synthetic_prototype_v1
PLT-02315,72419.1182,470.1902,2.8264,34.6049,71.1902,15.5504,synthetic_prototype_v1
PLT-02316,79912.2228,819.0259,0.9177,21.983,270.0393,20.2792,synthetic_prototype_v1
PLT-02317,55236.0496,558.7064,5.8659,23.1801,239.4503,29.275,synthetic_prototype_v1
PLT-02318,78604.0326,831.4208,9.4503,36.8134,489.9536,15.0305,synthetic_prototype_v1
PLT-02319,30478.7791,655.1757,8.2543,15.4544,323.5121,17.8971,synthetic_prototype_v1
PLT-02320,76467.4546,1192.8002,3.4991,16.0707,470.4918,13.165,synthetic_prototype_v1
PLT-02321,6797.7767,874.6721,4.1194,37.8607,351.9754,13.6918,synthetic_prototype_v1
PLT-02322,8366.0242,551.7171,9.9781,23.7054,400.8496,11.621,synthetic_prototype_v1
PLT-02323,44777.9296,708.2902,5.3333,27.9803,322.7321,112.0809,synthetic_prototype_v1
PLT-02324,28198.1763,737.4366,3.6866,28.0478,173.9759,137.08,synthetic_prototype_v1
PLT-02325,38282.4224,830.6984,3.7095,26.5165,387.8519,178.2378,synthetic_prototype_v1
PLT-02326,61592.9854,1026.4103,7.17,29.0768,81.3109,28.0493,synthetic_prototype_v1
PLT-02327,39636.3434,513.9665,2.9796,31.5541,141.2174,38.6711,synthetic_prototype_v1
PLT-02328,37330.7268,469.8719,8.297,25.6755,70.1513,20.8061,synthetic_prototype_v1
PLT-02329,65788.9787,785.1843,4.5123,19.4056,185.5807,22.7536,synthetic_prototype_v1
PLT-02330,30544.3097,805.7873,1.3324,25.5742,310.2081,80.3093,synthetic_prototype_v1
PLT-02331,6637.3544,618.347,3.3785,34.8539,167.0635,17.8211,synthetic_prototype_v1
PLT-02332,23269.7559,1084.77,6.3545,15.2857,123.5978,14.5237,synthetic_prototype_v1
PLT-02333,24069.7613,629.3951,5.2583,29.6017,152.2776,58.9544,synthetic_prototype_v1
PLT-02334,62648.5619,820.0746,8.2812,38.5269,429.2892,16.0302,synthetic_prototype_v1
PLT-02335,69394.844,765.3965,2.1172,23.8541,277.681,27.7156,synthetic_prototype_v1
PLT-02336,43379.8271,689.3379,6.7069,22.8111,403.1914,60.43,synthetic_prototype_v1
PLT-02337,40479.4403,916.4706,4.7296,26.7055,217.7684,132.6841,synthetic_prototype_v1
PLT-02338,77116.2222,1057.3126,5.2703,31.1216,287.9264,14.0437,synthetic_prototype_v1
PLT-02339,64420.3128,930.3422,9.853,34.2347,344.8147,10.7639,synthetic_prototype_v1
PLT-02340,19394.0871,493.9837,7.8406,29.1258,76.8426,24.4569,synthetic_prototype_v1
PLT-02341,58456.227,978.8759,8.2968,18.6219,247.7325,19.3998,synthetic_prototype_v1
PLT-02342,46212.021,497.6119,5.5478,34.963,267.4498,23.4749,synthetic_prototype_v1
PLT-02343,54718.2286,541.1681,8.021,29.977,72.7679,21.0138,synthetic_prototype_v1
PLT-02344,40061.3405,779.5328,1.4012,30.7564,133.2375,57.9288,synthetic_prototype_v1
PLT-02345,40702.1684,725.1293,4.4412,31.124,298.3961,105.5375,synthetic_prototype_v1
PLT-02346,54863.8142,995.6638,8.1383,27.0862,138.9345,20.1411,synthetic_prototype_v1
PLT-02347,20643.2937,832.488,5.4744,25.0246,309.2093,84.6579,synthetic_prototype_v1
PLT-02348,18395.3132,812.5841,6.0517,25.1058,274.3302,63.1043,synthetic_prototype_v1
PLT-02349,46671.3737,959.7178,5.5301,23.713,312.3139,73.6468,synthetic_prototype_v1
PLT-02350,37781.9003,947.7503,3.2496,27.6542,292.3887,111.24,synthetic_prototype_v1
PLT-02351,15949.9534,760.4781,4.7926,31.2853,256.2541,53.5141,synthetic_prototype_v1
PLT-02352,67718.3883,523.3527,8.4671,23.577,93.4335,22.4733,synthetic_prototype_v1
PLT-02353,51264.9233,748.9268,5.6214,22.9796,300.3286,67.6284,synthetic_prototype_v1
PLT-02354,8383.6059,1197.0121,5.3801,31.4773,134.7644,21.0946,synthetic_prototype_v1
PLT-02355,24694.426,841.1829,4.6158,29.9229,384.3315,101.9141,synthetic_prototype_v1
PLT-02356,26441.1608,736.4788,3.3063,19.6505,433.4644,76.308,synthetic_prototype_v1
PLT-02357,24844.8204,449.2992,9.5255,18.1665,458.5736,19.6402,synthetic_prototype_v1
PLT-02358,67559.0669,623.8366,6.5021,33.5339,114.8877,20.6421,synthetic_prototype_v1
PLT-02359,47690.9038,429.0445,0.9446,38.5924,368.8521,13.5001,synthetic_prototype_v1
PLT-02360,68184.1251,867.5769,4.8781,35.004,323.1349,12.4722,synthetic_prototype_v1
PLT-02361,44640.6297,1193.5163,4.5566,38.0951,70.9398,12.1422,synthetic_prototype_v1
PLT-02362,60874.3644,475.6443,5.8269,18.824,283.664,20.9124,synthetic_prototype_v1
PLT-02363,29112.2648,841.569,3.3452,27.1237,399.3747,160.9607,synthetic_prototype_v1
PLT-02364,70907.2715,848.046,9.9951,38.9619,73.447,10.2956,synthetic_prototype_v1
PLT-02365,29055.0589,868.9096,8.5711,36.2546,412.3833,13.4447,synthetic_prototype_v1
PLT-02366,56982.157,812.7191,6.726,20.5591,278.7816,34.0337,synthetic_prototype_v1
PLT-02367,59016.2022,737.3508,2.6132,39.554,487.3625,11.497,synthetic_prototype_v1
PLT-02368,8778.4804,578.6581,5.5217,18.3587,228.4963,27.4276,synthetic_prototype_v1
PLT-02369,30615.3697,533.8858,1.7009,22.9717,434.5348,43.5157,synthetic_prototype_v1
PLT-02370,5000.0,884.8621,4.6267,23.4833,142.7045,33.0889,synthetic_prototype_v1
PLT-02371,34092.3806,845.732,2.3255,24.4521,350.8631,126.5197,synthetic_prototype_v1
PLT-02372,61138.585,665.7702,0.5918,39.9867,93.7965,15.4421,synthetic_prototype_v1
PLT-02373,14424.789,547.5568,5.9201,31.638,187.7555,26.6873,synthetic_prototype_v1
PLT-02374,39391.1061,1183.3946,5.9574,26.1987,473.0608,29.6699,synthetic_prototype_v1
PLT-02375,36852.4879,827.8932,3.6275,30.8433,120.9788,105.9894,synthetic_prototype_v1
PLT-02376,26243.52,974.9517,4.9163,32.027,440.3884,52.7126,synthetic_prototype_v1
PLT-02377,62908.1299,451.5659,2.2078,20.2205,68.9443,22.9642,synthetic_prototype_v1
PLT-02378,74363.1402,894.1282,2.7529,21.6137,81.1794,18.505,synthetic_prototype_v1
PLT-02379,30518.7425,659.4065,2.5902,25.3959,295.0191,107.0866,synthetic_prototype_v1
PLT-02380,25023.1747,1026.2091,1.1595,21.2727,429.2696,38.3824,synthetic_prototype_v1
PLT-02381,38909.3055,772.0804,3.8272,21.5058,352.5192,128.6218,synthetic_prototype_v1
PLT-02382,36596.0096,617.0193,4.0516,32.7692,488.4075,56.6466,synthetic_prototype_v1
PLT-02383,41279.6541,786.6539,3.1673,28.0939,415.9934,150.1453,synthetic_prototype_v1
PLT-02384,69560.073,1032.0238,3.9106,19.1853,244.3862,20.5824,synthetic_prototype_v1
PLT-02385,79073.5586,1075.5308,5.5807,21.3521,175.3918,22.406,synthetic_prototype_v1
PLT-02386,44357.1465,848.9116,3.7119,24.2261,259.6535,134.9202,synthetic_prototype_v1
PLT-02387,75195.4867,408.9494,0.51,23.0866,220.282,22.3643,synthetic_prototype_v1
PLT-02388,41533.6565,557.5732,4.3308,32.6007,143.045,46.4128,synthetic_prototype_v1
PLT-02389,17414.8792,499.0855,8.1928,18.9149,330.4052,21.9265,synthetic_prototype_v1
PLT-02390,40876.7322,846.1381,3.5953,30.0775,101.5374,108.5716,synthetic_prototype_v1
PLT-02391,63081.2903,495.062,3.9349,31.3612,428.9538,22.882,synthetic_prototype_v1
PLT-02392,18098.1103,766.1881,1.0978,28.3403,408.022,44.2224,synthetic_prototype_v1
PLT-02393,60673.8462,1005.0354,1.6077,18.9881,73.3429,25.6429,synthetic_prototype_v1
PLT-02394,33927.1691,854.7149,5.6697,23.9422,231.6062,119.6859,synthetic_prototype_v1
PLT-02395,50451.1866,567.5418,9.625,38.2788,336.5849,10.0,synthetic_prototype_v1
PLT-02396,31996.0057,907.0702,5.5259,20.3029,289.5442,78.8235,synthetic_prototype_v1
PLT-02397,37092.741,669.9918,2.0667,25.5621,154.6846,92.5433,synthetic_prototype_v1
PLT-02398,30862.3445,660.7709,2.3693,32.7475,100.9213,44.8103,synthetic_prototype_v1
PLT-02399,25988.1435,726.7093,5.0311,28.7857,297.0189,110.3342,synthetic_prototype_v1
PLT-02400,50727.3595,906.192,4.3977,22.1755,116.935,63.7826,synthetic_prototype_v1
PLT-02401,48847.9126,443.5056,6.448,16.7452,85.872,16.1205,synthetic_prototype_v1
PLT-02402,16252.9684,491.4104,8.1621,15.0431,353.6147,12.5553,synthetic_prototype_v1
PLT-02403,45901.34,786.8913,2.6849,30.49,442.5378,82.7961,synthetic_prototype_v1
PLT-02404,36852.2933,979.8001,5.8279,27.0751,439.3419,84.5879,synthetic_prototype_v1
PLT-02405,55606.2767,774.6702,8.9565,19.5688,283.8816,21.7061,synthetic_prototype_v1
PLT-02406,40466.6333,865.4041,3.6995,27.7736,391.9445,154.9663,synthetic_prototype_v1
PLT-02407,53894.8269,704.1885,0.5556,24.8307,376.1756,32.1106,synthetic_prototype_v1
PLT-02408,38618.421,911.5955,1.1426,27.7665,481.9061,66.5399,synthetic_prototype_v1
PLT-02409,34559.4333,633.8706,6.7283,17.8047,265.5653,21.1236,synthetic_prototype_v1
PLT-02410,40840.7956,963.5175,1.4609,22.3979,423.6748,49.9617,synthetic_prototype_v1
PLT-02411,43734.4552,1125.5219,9.5973,22.0313,72.3592,16.7835,synthetic_prototype_v1
PLT-02412,20140.0439,974.0156,3.4581,35.7154,76.1799,17.8018,synthetic_prototype_v1
PLT-02413,29301.0656,869.1052,4.7576,25.4243,399.0648,154.4324,synthetic_prototype_v1
PLT-02414,22042.9041,795.4078,4.7629,22.9597,484.5514,102.6633,synthetic_prototype_v1
PLT-02415,30982.2046,799.2569,5.3107,25.5335,417.981,146.4677,synthetic_prototype_v1
PLT-02416,39629.66,738.1167,3.0503,24.8884,141.9991,135.3036,synthetic_prototype_v1
PLT-02417,29498.0942,894.5934,4.8562,33.2392,180.4272,61.9334,synthetic_prototype_v1
PLT-02418,11578.1759,873.743,2.1595,20.5586,420.4869,40.5962,synthetic_prototype_v1
PLT-02419,43914.377,910.232,7.9424,38.1735,279.1506,14.2003,synthetic_prototype_v1
PLT-02420,70464.4219,849.8636,6.2107,25.7049,237.5282,23.9082,synthetic_prototype_v1
PLT-02421,38468.7516,635.4584,9.9233,32.4129,455.6795,17.2254,synthetic_prototype_v1
PLT-02422,13388.3602,811.9518,4.0958,33.6807,74.7322,33.1863,synthetic_prototype_v1
PLT-02423,9390.9318,771.0141,1.6644,25.2617,221.4884,40.6517,synthetic_prototype_v1
PLT-02424,11448.6763,1146.384,6.7564,30.9673,199.9889,21.4464,synthetic_prototype_v1
PLT-02425,37901.345,817.0188,4.0202,31.6176,336.9614,108.7183,synthetic_prototype_v1
PLT-02426,26617.1184,517.1489,5.4745,17.2203,488.7584,20.2314,synthetic_prototype_v1
PLT-02427,37606.981,625.0521,8.1591,26.7435,208.1626,29.6861,synthetic_prototype_v1
PLT-02428,73883.1422,875.2768,1.1394,39.5226,162.2947,10.9982,synthetic_prototype_v1
PLT-02429,62926.4741,964.1008,3.6273,34.0797,97.812,14.098,synthetic_prototype_v1
