experiment_id,cell_thickness_nm,doping_concentration,annealing_temperature_c,light_intensity_lux,operating_temperature_c,energy_conversion_efficiency,source
SOL-02226,195.9032,1.344860785399677e+16,703.3434,49769.2188,23.671,21.139,synthetic_prototype_v1
SOL-02227,262.8337,9.838840078265349e+17,630.5432,105659.3286,18.4349,11.3034,synthetic_prototype_v1
SOL-02228,254.8627,3.046298393636542e+17,544.554,78309.7612,62.4214,9.9426,synthetic_prototype_v1
SOL-02229,157.0797,1.1977876687668836e+16,678.202,44197.3169,20.2221,19.3459,synthetic_prototype_v1
SOL-02230,96.2948,1555670539085317.5,737.8345,76222.7555,44.8915,12.0048,synthetic_prototype_v1
SOL-02231,136.7339,3.653926526533555e+16,694.2063,42462.0109,30.2391,22.5556,synthetic_prototype_v1
SOL-02232,155.0954,7.681214456547133e+16,604.2277,114196.3489,58.9061,10.4338,synthetic_prototype_v1
SOL-02233,217.3422,1.8456731175465356e+16,678.6711,70513.1422,32.0067,14.9951,synthetic_prototype_v1
SOL-02234,81.0103,1.111970240439949e+17,704.6799,90850.063,17.1054,17.5076,synthetic_prototype_v1
SOL-02235,151.9465,1.5422764435546294e+16,670.0003,49410.0977,31.501,23.0,synthetic_prototype_v1
SOL-02236,144.3015,1.7749578821230266e+17,820.1508,32743.0761,32.0828,11.3641,synthetic_prototype_v1
SOL-02237,84.4484,3284823137092723.0,552.7248,25612.0911,15.8432,12.1084,synthetic_prototype_v1
SOL-02238,72.602,8056636661325365.0,761.6279,26648.8086,29.4659,12.1825,synthetic_prototype_v1
SOL-02239,198.0785,1.2043563919656658e+16,726.011,53475.8731,26.6082,17.4976,synthetic_prototype_v1
SOL-02240,251.5477,9383668216788280.0,842.1247,80313.0225,54.3245,8.0,synthetic_prototype_v1
SOL-02241,129.2602,2.201694071986193e+17,733.6193,70418.1323,66.6818,8.7779,synthetic_prototype_v1
SOL-02242,84.49,1.0845822409228524e+16,709.6257,52036.4425,28.842,17.3564,synthetic_prototype_v1
SOL-02243,140.3246,1.589850552198214e+16,665.3717,98089.9693,15.8491,21.6217,synthetic_prototype_v1
SOL-02244,176.1316,1.5992597464720078e+16,680.3799,44252.753,60.0076,13.4799,synthetic_prototype_v1
SOL-02245,135.6009,2.1780740177777363e+17,749.1499,52842.8103,25.097,13.307,synthetic_prototype_v1
SOL-02246,218.7032,9.788773370139453e+17,872.992,42538.4045,50.0633,10.5796,synthetic_prototype_v1
SOL-02247,116.2018,3.349904977149879e+16,561.2492,26552.7634,25.8866,14.436,synthetic_prototype_v1
SOL-02248,261.1197,1.0374176032481794e+17,850.3378,74875.2878,68.1687,8.6896,synthetic_prototype_v1
SOL-02249,293.934,1.507218588879503e+16,605.1656,50512.3063,66.6667,9.7378,synthetic_prototype_v1
SOL-02250,102.9887,1821383215188521.8,694.3878,94434.0259,40.6767,11.0789,synthetic_prototype_v1
SOL-02251,143.9182,2.4202939822171656e+16,666.6602,65462.3486,19.6573,22.5657,synthetic_prototype_v1
SOL-02252,224.5796,3.2824110325847732e+16,692.8443,108365.3879,72.1892,9.4601,synthetic_prototype_v1
SOL-02253,207.7081,1744354862256487.8,795.0265,58585.2762,28.2983,14.6087,synthetic_prototype_v1
SOL-02254,79.5998,7690998527928378.0,611.9911,31284.0343,60.5587,8.1933,synthetic_prototype_v1
SOL-02255,129.7891,5488170047519136.0,615.9627,98852.4484,37.3457,15.4708,synthetic_prototype_v1
SOL-02256,198.8032,1.2952591563839384e+17,566.2469,48301.9322,72.3907,9.2049,synthetic_prototype_v1
SOL-02257,202.8859,8.464039153155594e+16,532.5059,27311.184,18.2832,11.3262,synthetic_prototype_v1
SOL-02258,93.2676,2.9624799946944748e+16,674.8618,95333.2092,33.0414,19.8255,synthetic_prototype_v1
SOL-02259,173.882,1.913945896346947e+17,622.3827,72664.1496,15.0,12.4735,synthetic_prototype_v1
SOL-02260,155.9138,5.4671701174061336e+16,724.9718,25802.7554,65.5817,9.9187,synthetic_prototype_v1
SOL-02261,107.9847,2.75815639084082e+16,713.6817,60356.81,25.2351,21.7094,synthetic_prototype_v1
SOL-02262,58.4694,4.895176974651735e+16,564.0179,44499.8599,29.5391,13.9836,synthetic_prototype_v1
SOL-02263,246.7228,1790748859828066.0,748.938,59667.2599,45.0165,12.1073,synthetic_prototype_v1
SOL-02264,135.4295,1.3193700600183496e+17,706.3288,47101.3724,31.6258,19.3032,synthetic_prototype_v1
SOL-02265,101.3476,1.3072179228523675e+17,687.4569,60868.1651,35.9808,18.6929,synthetic_prototype_v1
SOL-02266,281.6676,2.028550115807061e+17,661.118,83844.5024,37.8966,10.6457,synthetic_prototype_v1
SOL-02267,260.8937,9.12209528913049e+17,844.1719,24460.3267,61.5839,8.0,synthetic_prototype_v1
SOL-02268,237.9452,1.1782144000205224e+17,710.3461,103349.3309,40.8832,14.8368,synthetic_prototype_v1
SOL-02269,84.9469,1.0605036049474987e+17,763.4971,82960.3827,69.903,8.0,synthetic_prototype_v1
SOL-02270,97.9008,2690893550380169.0,824.7096,62938.152,30.595,14.2705,synthetic_prototype_v1
SOL-02271,56.3012,1.6985922613049496e+16,670.5413,70854.2809,24.7931,15.5661,synthetic_prototype_v1
SOL-02272,194.0305,1.645735738324757e+16,731.1198,53733.9152,31.0156,18.322,synthetic_prototype_v1
SOL-02273,250.3705,2653797626082057.5,743.0782,33755.4118,53.9405,11.5169,synthetic_prototype_v1
SOL-02274,120.8802,8973578419097018.0,865.08,74710.3066,59.9787,8.0,synthetic_prototype_v1
SOL-02275,118.9405,1.7073422925550602e+16,678.4378,53759.5751,24.6455,18.8479,synthetic_prototype_v1
SOL-02276,123.0148,1624426675585184.2,557.1478,87466.9181,71.8604,8.0,synthetic_prototype_v1
SOL-02277,140.7304,9057551422657630.0,674.7548,50723.2922,25.7565,19.2768,synthetic_prototype_v1
SOL-02278,204.979,1397924597939169.2,671.0424,97582.2032,19.1721,14.5657,synthetic_prototype_v1
SOL-02279,176.5751,7.105258337912654e+16,693.7187,52321.431,25.5081,17.8682,synthetic_prototype_v1
SOL-02280,113.1801,1.5540413595391872e+16,720.592,55721.9333,21.8239,21.0363,synthetic_prototype_v1
SOL-02281,118.5162,1.3430084551807949e+17,701.5405,95850.3059,24.1601,19.7978,synthetic_prototype_v1
SOL-02282,293.8989,2887786240635270.5,553.3397,56543.0767,55.2434,9.1542,synthetic_prototype_v1
SOL-02283,134.2141,6.371936705115763e+17,639.7287,108456.5028,37.915,15.3271,synthetic_prototype_v1
SOL-02284,104.4492,1.2363939034209716e+16,717.262,81096.8518,31.8526,17.8919,synthetic_prototype_v1
SOL-02285,111.491,4.435083291732802e+16,627.8398,41308.384,18.7233,18.6277,synthetic_prototype_v1
SOL-02286,145.6309,9211602751893662.0,748.8454,92864.3452,22.7206,20.2125,synthetic_prototype_v1
SOL-02287,75.2983,4.455551132763861e+16,810.5618,61075.287,19.6406,13.6918,synthetic_prototype_v1
SOL-02288,283.1949,1312073454628723.2,855.4015,29307.7161,65.4994,8.0,synthetic_prototype_v1
SOL-02289,71.2005,2.9875604105571276e+16,805.7585,41857.6914,19.1272,14.9526,synthetic_prototype_v1
SOL-02290,56.5044,9.411857523606525e+16,805.3297,88180.0943,27.9898,15.3807,synthetic_prototype_v1
SOL-02291,167.7759,5.486834141324377e+16,665.6757,69532.943,37.566,19.923,synthetic_prototype_v1
SOL-02292,137.2152,2.2868957238720656e+16,546.6874,97376.1149,41.2494,13.8105,synthetic_prototype_v1
SOL-02293,161.5706,3.9889611063462424e+16,631.2492,35224.1303,35.353,20.9487,synthetic_prototype_v1
SOL-02294,64.4863,1.482637599998972e+17,630.8151,104484.9824,30.4108,14.2826,synthetic_prototype_v1
SOL-02295,198.1897,4.025976325128535e+16,677.6254,79073.8795,35.974,18.0547,synthetic_prototype_v1
SOL-02296,148.1838,5.833013782612932e+17,858.8439,34309.395,59.7685,9.5763,synthetic_prototype_v1
SOL-02297,103.7893,4.2049073191323976e+16,765.74,65784.5503,34.131,17.3498,synthetic_prototype_v1
SOL-02298,203.1098,5415140475590402.0,825.5884,110724.6872,70.4161,8.0,synthetic_prototype_v1
SOL-02299,149.3411,1.6621955124274344e+16,715.8671,77975.0202,15.0,23.0,synthetic_prototype_v1
SOL-02300,156.1942,1.493511790055661e+17,634.7791,21780.9215,24.8498,15.0419,synthetic_prototype_v1
SOL-02301,61.2311,1.101995898596494e+17,837.3185,72100.5456,31.1853,10.3478,synthetic_prototype_v1
SOL-02302,154.0838,4.035289531896631e+16,639.5199,90983.5898,18.0964,21.5086,synthetic_prototype_v1
SOL-02303,125.3082,1.1993794809805949e+17,655.0567,40693.4066,21.7501,19.7322,synthetic_prototype_v1
SOL-02304,145.6958,2.4780981519381917e+17,741.1138,63625.9332,40.7658,15.8215,synthetic_prototype_v1
SOL-02305,227.1607,5345561463368265.0,709.8694,44931.4458,25.2362,17.4079,synthetic_prototype_v1
SOL-02306,93.282,2.2310765173318266e+17,644.1527,103336.2649,58.4747,9.7272,synthetic_prototype_v1
SOL-02307,296.1422,8.199435404084717e+17,880.8201,91567.4309,25.5489,8.9264,synthetic_prototype_v1
SOL-02308,129.1733,2.695317454346435e+16,627.5369,69178.8074,29.4222,18.0409,synthetic_prototype_v1
SOL-02309,233.6813,6614121198082523.0,825.4713,84227.8404,20.3605,8.6555,synthetic_prototype_v1
SOL-02310,82.0132,9.93390614565189e+17,546.011,94131.6936,15.3156,11.6164,synthetic_prototype_v1
SOL-02311,168.9262,4244553800505959.5,543.0756,91876.0782,69.7716,8.6451,synthetic_prototype_v1
SOL-02312,130.3832,9267426587627390.0,670.2176,87576.3758,18.7615,22.9782,synthetic_prototype_v1
SOL-02313,167.1898,1.4703931454894147e+17,764.2271,45220.4289,47.0095,17.2868,synthetic_prototype_v1
SOL-02314,104.4089,2.794142668371416e+16,713.605,65273.2498,23.9378,20.6251,synthetic_prototype_v1
SOL-02315,274.7304,1833214776755931.2,597.9548,98419.7254,17.8254,11.151,synthetic_prototype_v1
SOL-02316,299.7074,3.726894577934218e+16,517.5887,47931.878,44.3386,14.6811,synthetic_prototype_v1
SOL-02317,217.4535,3936850199631842.0,725.9313,52720.5849,40.26,12.9737,synthetic_prototype_v1
SOL-02318,295.3468,4.147896840021465e+16,876.8529,107253.6109,73.6605,8.0,synthetic_prototype_v1
SOL-02319,134.9293,9055423744635414.0,826.4967,21817.6483,51.4683,12.6968,synthetic_prototype_v1
SOL-02320,288.2248,9.397249209244429e+17,626.2788,24282.9999,71.0656,8.0,synthetic_prototype_v1
SOL-02321,55.9926,6.025878576361278e+16,652.3938,111442.6156,55.2634,9.9444,synthetic_prototype_v1
SOL-02322,61.2201,3706287839208196.5,899.0765,54821.7854,61.78,10.5726,synthetic_prototype_v1
SOL-02323,189.1117,1.3118250750019592e+16,755.5545,84365.7186,15.0,19.0295,synthetic_prototype_v1
SOL-02324,122.7927,1.7350785433146046e+16,686.943,90625.8957,27.475,20.9124,synthetic_prototype_v1
SOL-02325,163.1297,4.245316709157458e+16,687.8948,72719.4695,29.3005,20.5097,synthetic_prototype_v1
SOL-02326,238.6433,2.2337702694927987e+17,780.8418,76307.2323,19.1748,13.3201,synthetic_prototype_v1
SOL-02327,165.4545,2675310640392577.5,604.4024,86216.2944,27.1623,14.8885,synthetic_prototype_v1
SOL-02328,157.7691,1828182069815062.0,828.2943,62702.1482,17.6868,9.2186,synthetic_prototype_v1
SOL-02329,252.6299,2.782539143811834e+16,668.9401,37622.2165,33.0774,13.1633,synthetic_prototype_v1
SOL-02330,135.1477,3.324317782072728e+16,535.0492,62296.7275,49.6944,14.0677,synthetic_prototype_v1
SOL-02331,55.4578,6588721948989691.0,621.1985,99415.4518,30.6085,14.397,synthetic_prototype_v1
SOL-02332,110.8992,3.69732414101613e+17,746.5048,21142.9105,24.813,12.9484,synthetic_prototype_v1
SOL-02333,113.5659,7248225611749585.0,700.3475,78406.8045,28.637,20.2382,synthetic_prototype_v1
SOL-02334,242.1619,3.760795339897655e+16,827.6315,114107.417,65.5719,9.87,synthetic_prototype_v1
SOL-02335,264.6495,2.345507332985651e+16,568.0921,55416.4575,45.3575,11.9701,synthetic_prototype_v1
SOL-02336,183.5193,1.0937247568718034e+16,812.7872,64943.0296,25.7807,13.7795,synthetic_prototype_v1
SOL-02337,171.9178,9.667055978033339e+16,730.3994,99291.1555,25.485,21.4507,synthetic_prototype_v1
SOL-02338,290.3874,2.916904463491976e+17,700.8531,84486.3567,46.7235,13.375,synthetic_prototype_v1
SOL-02339,248.0677,9.745028233035989e+16,893.8099,96938.7417,54.3086,8.0,synthetic_prototype_v1
SOL-02340,97.9803,2251329477312473.0,809.0772,76503.2537,18.579,10.8828,synthetic_prototype_v1
SOL-02341,228.1874,1.4817835556283782e+17,828.2847,34487.7899,41.3643,13.4729,synthetic_prototype_v1
SOL-02342,187.3734,2322976388920093.5,712.5395,99851.885,43.9933,13.157,synthetic_prototype_v1
SOL-02343,215.7274,3383610970720963.0,816.6753,79907.8469,18.0357,10.0116,synthetic_prototype_v1
SOL-02344,166.8711,2.650013794740266e+16,537.9448,83025.4664,26.0983,15.6947,synthetic_prototype_v1
SOL-02345,172.8087,1.5418383889579038e+16,718.383,70575.072,23.9029,22.8009,synthetic_prototype_v1
SOL-02346,216.2127,1.7129286706300525e+17,821.6135,68344.7212,26.8579,9.7109,synthetic_prototype_v1
SOL-02347,92.5732,4.318837414661832e+16,761.4354,76209.4039,29.4829,19.252,synthetic_prototype_v1
SOL-02348,94.651,3.5252550457612228e+16,733.757,60423.0233,44.9107,13.4491,synthetic_prototype_v1
SOL-02349,196.6855,1.4638302649281603e+17,763.7538,48775.151,25.3052,16.7894,synthetic_prototype_v1
SOL-02350,161.1276,1.3050478625146726e+17,668.7325,42819.5304,24.6078,19.3232,synthetic_prototype_v1
SOL-02351,73.7998,2.1643399227511344e+16,733.0243,58390.7201,26.4203,14.9125,synthetic_prototype_v1
SOL-02352,259.0613,2901166450453811.0,835.4549,54308.1684,20.7911,8.8349,synthetic_prototype_v1
SOL-02353,215.0597,1.937292192593332e+16,767.5575,67702.2363,25.4971,18.6472,synthetic_prototype_v1
SOL-02354,61.2787,9.745299457104378e+17,705.4794,85909.1673,26.3019,13.0831,synthetic_prototype_v1
SOL-02355,108.7777,4.694565230295135e+16,725.6586,72928.3824,25.6851,22.0498,synthetic_prototype_v1
SOL-02356,115.7646,1.7192069249190408e+16,671.0975,53951.6466,17.1787,19.6787,synthetic_prototype_v1
SOL-02357,116.1494,1530636252248352.8,880.0213,32666.1354,69.4765,8.7238,synthetic_prototype_v1
SOL-02358,258.5302,6908557331921986.0,752.7206,94135.5091,23.6517,16.2502,synthetic_prototype_v1
SOL-02359,192.303,1285041130193603.5,518.722,114369.4498,57.5136,10.7155,synthetic_prototype_v1
SOL-02360,260.6138,5.667783912091256e+16,684.3428,100016.0319,51.418,11.9265,synthetic_prototype_v1
SOL-02361,182.1354,9.455531726837174e+17,670.8062,112380.436,17.792,13.4346,synthetic_prototype_v1
SOL-02362,236.2479,1921613548014730.2,724.2915,35296.1639,46.1552,14.5009,synthetic_prototype_v1
SOL-02363,126.4491,4.711986781247099e+16,672.7152,41416.0565,30.7211,20.9856,synthetic_prototype_v1
SOL-02364,269.6909,4.788201614066315e+16,899.7958,115847.7814,18.1263,12.3231,synthetic_prototype_v1
SOL-02365,130.1835,5.733381827011406e+16,839.8341,105018.4127,63.3178,8.0,synthetic_prototype_v1
SOL-02366,223.2739,3.529365927804223e+16,762.1494,42236.3103,45.5042,16.8787,synthetic_prototype_v1
SOL-02367,230.054,1.8410503431052644e+16,588.9782,118216.1599,73.315,8.0,synthetic_prototype_v1
SOL-02368,62.5949,4677004249280225.0,711.4408,33434.6194,38.7995,13.9847,synthetic_prototype_v1
SOL-02369,135.3846,3177399390751553.5,550.5647,51886.7356,66.2713,8.0172,synthetic_prototype_v1
SOL-02370,50.0,7.138254234577763e+16,726.1112,72212.4872,34.8886,14.1063,synthetic_prototype_v1
SOL-02371,146.3695,4.903995322845372e+16,630.2272,50749.1284,25.3038,19.0881,synthetic_prototype_v1
SOL-02372,237.1286,9922893640252920.0,503.8652,119946.611,20.8395,10.9582,synthetic_prototype_v1
SOL-02373,81.416,3575509058528910.0,728.2152,86552.0646,33.3674,13.221,synthetic_prototype_v1
SOL-02374,164.637,8.664224937484024e+17,729.7871,64794.7438,71.4081,8.0,synthetic_prototype_v1
SOL-02375,157.41,4.1325826400725496e+16,684.4805,89735.9571,22.988,22.4557,synthetic_prototype_v1
SOL-02376,120.8117,1.4324155089009008e+17,685.9484,88108.1962,67.0518,8.0,synthetic_prototype_v1
SOL-02377,243.0271,1560889996735618.5,571.9087,40881.8934,17.5259,11.9613,synthetic_prototype_v1
SOL-02378,281.2105,7.128213853822363e+16,594.8571,46454.6528,19.1573,12.7925,synthetic_prototype_v1
SOL-02379,132.075,8207179704288199.0,641.2565,53139.4183,39.6148,16.3875,synthetic_prototype_v1
SOL-02380,116.7439,2.2298931025116397e+17,527.7666,45090.6979,65.5693,9.7921,synthetic_prototype_v1
SOL-02381,165.6372,2.4191803902817148e+16,692.8009,50755.3264,16.9568,23.0,synthetic_prototype_v1
SOL-02382,155.32,6513616994219739.0,649.5412,91076.9741,73.4543,8.5352,synthetic_prototype_v1
SOL-02383,175.1186,2.782219807268521e+16,665.3062,97602.2834,15.0,23.0,synthetic_prototype_v1
SOL-02384,265.2002,2.344710927646196e+17,643.6051,36741.0352,40.9182,13.5189,synthetic_prototype_v1
SOL-02385,296.9119,3.413820169620328e+17,713.9245,45408.4578,31.7189,13.3032,synthetic_prototype_v1
SOL-02386,187.4286,5.055900607770461e+16,687.9968,93877.35,34.7124,20.9182,synthetic_prototype_v1
SOL-02387,283.985,1080339509831904.0,500.4208,52346.3424,37.7043,10.787,synthetic_prototype_v1
SOL-02388,171.7789,3898516421175293.0,661.2965,90402.8769,27.406,16.4744,synthetic_prototype_v1
SOL-02389,91.3829,2352722161726602.5,823.9077,35659.605,52.3874,11.0133,synthetic_prototype_v1
SOL-02390,173.5069,4.923139780372844e+16,683.1367,74769.3534,32.4462,20.2638,synthetic_prototype_v1
SOL-02391,243.6043,2272388730396801.5,644.628,85444.7716,65.5272,8.0,synthetic_prototype_v1
SOL-02392,93.6604,2.361595757483602e+16,525.172,73361.0519,62.7363,8.9081,synthetic_prototype_v1
SOL-02393,235.5795,1.8573025932317578e+17,546.6416,35952.3934,18.1124,11.7905,synthetic_prototype_v1
SOL-02394,145.7087,5.345384538713037e+16,769.57,41413.4954,34.9743,17.4286,synthetic_prototype_v1
SOL-02395,201.504,4248952190230226.5,884.2122,113115.2335,53.2113,10.6764,synthetic_prototype_v1
SOL-02396,137.984,8.833356098759616e+16,763.5798,86880.1083,15.2475,19.4281,synthetic_prototype_v1
SOL-02397,156.9758,1.0291273476927862e+16,565.9662,62248.2927,28.958,15.4091,synthetic_prototype_v1
SOL-02398,136.2078,9503658197016810.0,578.7079,90990.0679,21.7895,14.7238,synthetic_prototype_v1
SOL-02399,113.9526,1.5653881676140332e+16,742.9626,62845.0195,25.0707,18.1221,synthetic_prototype_v1
SOL-02400,212.9094,8.759244133923112e+16,716.5713,63480.648,33.6032,18.7782,synthetic_prototype_v1
SOL-02401,196.1597,1455948195506596.5,750.4409,26980.6099,19.7829,12.6498,synthetic_prototype_v1
SOL-02402,87.5099,2201856566732376.8,822.6133,20172.4644,55.482,9.8414,synthetic_prototype_v1
SOL-02403,193.6054,2.788562157159828e+16,645.2032,53339.0494,31.4004,15.1572,synthetic_prototype_v1
SOL-02404,157.4092,1.7748720644291302e+17,776.1633,60011.4495,31.6991,12.5365,synthetic_prototype_v1
SOL-02405,218.6876,2.5410501033847772e+16,856.065,38275.3338,46.1842,8.7827,synthetic_prototype_v1
SOL-02406,171.8665,5.922664668053161e+16,687.4788,50140.5064,26.4478,22.2341,synthetic_prototype_v1
SOL-02407,212.9828,1.3826324699323408e+16,502.34,59322.666,58.4901,9.1141,synthetic_prototype_v1
SOL-02408,162.0614,8.28864055560676e+16,527.0558,71065.8185,72.5875,8.0,synthetic_prototype_v1
SOL-02409,148.5314,7533810313561889.0,762.2426,31218.7666,43.742,17.4315,synthetic_prototype_v1
SOL-02410,169.4693,1.2977488028803571e+17,540.4573,49591.6605,64.8233,8.2787,synthetic_prototype_v1
SOL-02411,179.1149,5.2566281225616045e+17,883.0449,48125.3614,17.9812,9.9819,synthetic_prototype_v1
SOL-02412,100.4668,1.4208839154501867e+17,624.5531,102861.5677,18.4907,15.7418,synthetic_prototype_v1
SOL-02413,127.2043,6.136748404634008e+16,731.566,65229.5525,26.0066,20.7999,synthetic_prototype_v1
SOL-02414,106.8097,3.0393403126946596e+16,679.4926,51838.6247,72.9402,11.0466,synthetic_prototype_v1
SOL-02415,133.9288,3.1398120563556748e+16,754.6112,53848.6225,27.98,21.4742,synthetic_prototype_v1
SOL-02416,168.5186,1.7464370875434324e+16,660.4296,97774.5173,15.2014,22.1071,synthetic_prototype_v1
SOL-02417,127.9924,7.83681041130044e+16,735.6731,70112.6544,28.9705,20.8884,synthetic_prototype_v1
SOL-02418,71.9273,5.977729111253481e+16,569.8736,42234.5181,64.3983,9.7604,synthetic_prototype_v1
SOL-02419,179.7146,8.191626087402405e+16,813.3654,112693.8795,45.5534,15.5844,synthetic_prototype_v1
SOL-02420,268.2147,4.863943071754239e+16,740.4484,62819.4701,40.0038,13.9167,synthetic_prototype_v1
SOL-02421,161.5625,7637811300482529.0,896.7718,89651.7313,69.0906,9.7254,synthetic_prototype_v1
SOL-02422,77.9612,3.506058552648177e+16,651.4026,94722.7847,18.2976,17.0951,synthetic_prototype_v1
SOL-02423,50.0,2.3945582854077788e+16,602.6834,43723.9044,29.8362,15.4351,synthetic_prototype_v1
SOL-02424,71.4956,6.294193352390849e+17,763.4285,83869.0381,34.9985,10.3967,synthetic_prototype_v1
SOL-02425,161.6054,3.723159035221711e+16,700.8432,71320.3218,27.482,22.5103,synthetic_prototype_v1
SOL-02426,122.0571,2749846956175250.0,709.4509,28881.0087,73.5011,8.0,synthetic_prototype_v1
SOL-02427,158.6899,6981448225283119.0,822.4882,66973.8222,36.0883,14.3037,synthetic_prototype_v1
SOL-02428,279.6105,6.05742381761297e+16,526.9216,118090.3068,29.9726,9.6974,synthetic_prototype_v1
SOL-02429,243.0882,1.3043010322771765e+17,631.6775,96318.7576,21.3749,11.6321,synthetic_prototype_v1
SOL-02430,282.8655,2.0527393211393188e+16,837.8224,89846.2441,46.8019,11.6404,synthetic_prototype_v1
SOL-02431,152.6185,5.305894040733222e+16,699.7567,62510.4636,18.6475,23.0,synthetic_prototype_v1
SOL-02432,111.7134,5.800447619306398e+16,737.2932,86735.408,36.3337,18.1623,synthetic_prototype_v1
